,user_id,artist_id,tag_id
118484,1342,1416,192
118485,1342,1416,735
118486,1342,1416,8728
118487,1342,1418,87
118490,1342,1422,185
118491,1342,1422,192
118492,1342,1422,247
118493,1342,1422,292
118494,1342,1422,824
118495,1342,1425,192
118496,1342,1425,387
118497,1342,1464,735
118498,1342,1468,8728
118499,1342,1470,79
118500,1342,1470,81
118501,1342,1470,185
118502,1342,1585,73
118503,1342,1633,292
118504,1342,1639,8728
118505,1342,1715,14
118506,1342,1715,23
118507,1342,1772,83
118508,1342,1772,130
118509,1342,1772,829
118510,1342,1800,13
118511,1342,1800,14
118512,1342,1800,23
118513,1342,1806,735
118516,1342,1810,25
118517,1342,1810,73
118518,1342,1810,192
118519,1342,1854,73
118520,1342,1861,385
118521,1342,1874,73
118522,1342,1874,79
118523,1342,1949,8728
118524,1342,1980,8728
118527,1342,2013,192
118528,1342,2013,8728
118529,1342,2060,23
118530,1342,2060,299
118531,1342,2265,185
118532,1342,2265,192
118533,1342,2265,247
118534,1342,2265,292
118535,1342,2265,528
118536,1342,2265,695
118537,1342,2265,8728
118541,1342,2330,8728
118550,1342,2339,73
118551,1342,2340,130
118552,1342,2342,192
118553,1342,2347,25
118554,1342,2347,192
118555,1342,2370,385
118556,1342,2402,81
118557,1342,2471,33
118558,1342,2471,46
118559,1342,2471,537
118561,1342,2569,735
118562,1342,2609,311
118563,1342,2638,83
118564,1342,2654,385
118567,1342,2755,4
118568,1342,2786,73
118569,1342,2786,130
118570,1342,2786,192
118571,1342,2786,247
118572,1342,2786,445
118573,1342,2786,829
118574,1342,2786,8728
118575,1342,2789,73
118576,1342,2792,192
118577,1342,2834,73
118578,1342,2834,192
118579,1342,2834,695
118580,1342,2857,56
118581,1342,2857,73
118582,1342,2857,185
118583,1342,2857,247
118584,1342,2857,292
118585,1342,2857,528
118586,1342,2857,695
118587,1342,2893,192
118588,1342,2893,695
118589,1342,2893,829
118590,1342,2893,8728
118591,1342,2901,192
118592,1342,2952,23
118593,1342,2952,299
118594,1342,2956,185
118600,1342,3019,83
118606,1342,3147,311
118609,1342,3164,130
118610,1342,3335,81
118611,1342,3335,84
118612,1342,3373,81
118613,1342,3373,185
118614,1342,3405,56
118615,1342,3411,18
118616,1342,3416,385
118617,1342,3417,4
118618,1342,3417,14
118619,1342,3417,33
118620,1342,3438,7
118621,1342,3458,247
118622,1342,3470,192
118623,1342,3470,8728
118626,1342,3732,79
118627,1342,3732,311
118628,1342,3861,13
118629,1342,3861,83
118630,1342,3875,13
118631,1342,3890,46
118632,1342,3890,79
118633,1342,3890,81
118634,1342,3890,84
118635,1342,3890,824
118636,1342,3901,7
118639,1342,3940,191
118641,1342,4117,21
118644,1342,4118,81
118645,1342,4126,13
118646,1342,4126,14
118647,1342,4126,18
118648,1342,4126,23
118649,1342,4126,191
118650,1342,4135,7
118651,1342,4135,56
118652,1342,4135,89
118653,1342,4135,185
118655,1342,4232,33
118656,1342,4232,81
118657,1342,4232,87
118658,1342,4232,191
118664,1342,4460,25
118665,1342,4460,445
118666,1342,4460,829
118667,1342,4495,695
118668,1342,4538,192
118669,1342,4538,247
118670,1342,4538,735
118671,1342,4538,8728
118672,1342,4541,735
118673,1342,4616,8728
118675,1342,4620,185
118676,1342,4620,735
118678,1342,4675,8728
118679,1342,4780,192
118680,1342,4780,528
118681,1342,4780,735
118687,1342,4971,5
118688,1342,4971,385
118690,1342,4988,23
118691,1342,4988,191
118692,1342,4988,830
118696,1342,5297,8728
118699,1342,5549,81
118700,1342,5660,83
118701,1342,5660,292
118702,1342,5660,829
118703,1342,5660,830
118705,1342,5787,83
118706,1342,5787,130
118707,1342,5844,247
118708,1342,5848,311
118710,1342,5932,18
118711,1342,5932,21
118712,1342,6150,14
118713,1342,6150,18
118714,1342,6165,192
118715,1342,6165,445
118716,1342,6176,13
118717,1342,6176,23
118718,1342,6176,191
118719,1342,6181,23
118720,1342,6204,185
118721,1342,6363,829
118722,1342,6417,130
118724,1342,6541,83
118725,1342,6541,829
118726,1342,6541,8728
118731,1342,6759,14
118732,1342,6759,33
118733,1342,6759,87
118734,1342,6759,191
118735,1342,6760,23
118736,1342,6761,14
118737,1342,6761,87
118739,1342,6920,81
118740,1342,6930,21
118744,1342,7039,8728
118745,1342,7056,829
118746,1342,7056,830
118748,1342,7096,23
118749,1342,7096,191
118751,1342,7116,5
118752,1342,7116,385
118758,1342,7329,8728
118760,1342,7411,192
118761,1342,7411,247
118762,1342,7411,528
118763,1342,7411,695
118767,1342,7800,192
118768,1342,7800,247
118769,1342,7800,387
118770,1342,7800,735
118771,1342,7810,21
118772,1342,7929,192
118773,1342,8122,192
118774,1342,8122,247
118775,1342,8122,445
118776,1342,8122,735
118777,1342,8130,185
118778,1342,8130,8728
118779,1342,8230,13
118780,1342,8230,18
118781,1342,8230,21
118783,1342,8314,247
118784,1342,8420,7
118785,1342,8420,46
118786,1342,8420,56
118787,1342,8420,82
118788,1342,8420,185
118789,1342,8431,8728
118794,1342,8459,81
118795,1342,8459,84
118796,1342,8546,192
118797,1342,8546,247
118798,1342,8546,695
118801,1342,8594,292
118802,1342,8676,18
118803,1342,8689,8728
118804,1342,8699,23
118805,1342,8699,46
118806,1342,8699,130
118807,1342,8699,299
118808,1342,8699,8728
118815,1342,8957,8728
118821,1342,9307,130
118822,1342,9307,185
118824,1342,9433,185
118825,1342,9433,192
118826,1342,9433,528
118827,1342,9433,735
118828,1342,9437,192
118829,1342,9437,528
118830,1342,9437,735
118831,1342,9437,1354
118836,1342,9543,73
118839,1342,9598,311
118840,1342,9699,130
118841,1342,9699,247
118842,1342,9699,292
118843,1342,9699,695
118844,1342,9699,8728
118845,1342,9751,84
118859,1342,10412,192
118860,1342,10412,735
118861,1342,10516,14
118862,1342,10516,18
118863,1342,10638,247
118865,1342,11049,73
118866,1342,11049,84
118867,1342,11049,1354
118868,1342,11203,18
118872,1342,11736,292
118877,1342,11900,81
118887,1342,12599,735
118888,1342,12599,8728
118889,1342,12623,56
118890,1342,12623,247
118892,1342,12890,13
118893,1342,12890,14
118903,1342,13372,18
118904,1342,13372,79
118906,1342,13498,14
118907,1342,13498,18
118912,1342,13563,13
118913,1342,13563,18
118915,1342,13621,192
118916,1342,13621,292
118917,1342,13621,735
118958,1342,17132,13
118959,1342,17132,14
118960,1342,17132,191
118961,1342,17132,299
118975,1342,17981,299
118980,1342,18117,192
118981,1342,18117,247
118982,1342,18117,695
118983,1342,18232,13
118984,1342,18232,18
118985,1342,18232,21
118986,1342,18232,130
118987,1342,18327,13
118988,1342,18327,14
118989,1342,18327,83
118990,1342,18327,185
118991,1342,18327,191
118992,1342,18363,83
118998,1342,18692,46
118999,1342,18692,8728
119000,1343,72,3882
119001,1343,72,3883
119010,1343,99,3882
119011,1343,99,3883
119013,1343,155,3882
119014,1343,155,3883
119016,1343,187,3883
119019,1343,226,3882
119020,1343,226,3883
119022,1343,234,3882
119023,1343,234,3883
119025,1343,289,200
119026,1343,289,3883
119028,1343,706,3882
119029,1343,706,3883
119033,1343,707,1
119035,1343,854,3882
119036,1343,854,3883
119040,1343,917,3882
119041,1343,917,3883
119043,1343,936,3882
119044,1343,936,3883
119046,1343,1034,208
119048,1343,1034,3882
119049,1343,1034,3883
119051,1343,1044,3882
119052,1343,1044,3883
119054,1343,1104,3882
119055,1343,1104,3883
119058,1343,1114,208
119059,1343,1114,3882
119060,1343,1114,3883
119061,1343,1358,3882
119062,1343,1358,3883
119064,1343,1412,3882
119065,1343,1412,3883
119072,1343,1513,3882
119073,1343,1513,3883
119074,1343,1527,3882
119075,1343,1527,3883
119077,1343,1703,3882
119078,1343,1703,3883
119080,1343,1713,200
119081,1343,1713,3882
119082,1343,1713,3883
119084,1343,1714,3882
119085,1343,1714,3883
119089,1343,1803,3882
119090,1343,1803,3883
119094,1343,3110,208
119095,1343,3110,3882
119096,1343,3110,3883
119099,1343,3279,3882
119100,1343,3279,3883
119102,1343,3739,3882
119103,1343,3739,3883
119106,1343,9468,3882
119107,1343,9468,3883
119109,1345,13999,73
119110,1345,13999,185
119111,1345,13999,216
119113,1345,13999,424
119114,1345,13999,526
119115,1345,13999,639
119117,1345,13999,830
119118,1345,13999,1136
119123,1345,13999,2824
119125,1345,13999,3234
119157,1346,209,73
119158,1346,209,79
119159,1346,209,182
119160,1346,209,306
119161,1346,289,24
119162,1346,289,39
119163,1346,289,130
119164,1346,291,109
119165,1346,291,130
119166,1346,297,79
119167,1346,297,306
119168,1346,300,24
119169,1346,300,130
119170,1346,304,24
119171,1346,304,306
119172,1346,304,784
119173,1346,313,24
119174,1346,313,130
119175,1346,313,784
119176,1346,321,24
119177,1346,321,109
119178,1346,321,306
119179,1346,324,79
119180,1346,324,169
119181,1346,324,306
119182,1346,325,24
119183,1346,325,39
119184,1346,325,130
119185,1346,333,24
119186,1346,333,73
119187,1346,333,130
119188,1346,333,611
119189,1346,344,24
119190,1346,344,130
119191,1346,344,185
119192,1346,344,193
119193,1346,366,134
119194,1346,366,185
119195,1346,366,306
119196,1346,377,73
119197,1346,377,78
119198,1346,377,127
119199,1346,377,306
119200,1346,403,73
119201,1346,403,79
119202,1346,403,169
119203,1346,403,306
119204,1346,405,73
119205,1346,405,78
119206,1346,405,306
119207,1346,405,828
119208,1346,455,24
119209,1346,455,306
119210,1346,455,2638
119211,1346,461,24
119212,1346,461,39
119213,1346,461,130
119214,1346,461,642
119215,1346,464,18
119216,1346,464,306
119217,1346,464,3252
119218,1346,466,18
119219,1346,466,24
119220,1346,466,39
119221,1346,466,130
119222,1346,466,199
119223,1346,470,81
119224,1346,470,185
119225,1346,470,306
119226,1346,471,18
119227,1346,471,39
119228,1346,471,306
119229,1346,471,1249
119230,1346,486,73
119231,1346,486,79
119232,1346,486,306
119233,1346,493,73
119234,1346,493,78
119235,1346,493,79
119236,1346,493,306
119237,1346,523,24
119238,1346,523,39
119239,1346,523,109
119240,1346,523,130
119241,1346,524,18
119242,1346,524,39
119243,1346,524,306
119244,1346,531,24
119245,1346,531,167
119246,1346,531,306
119247,1346,536,79
119248,1346,536,182
119249,1346,536,306
119250,1346,544,24
119251,1346,544,306
119252,1346,544,784
119253,1346,686,24
119254,1346,686,109
119255,1346,686,130
119256,1346,687,169
119257,1346,687,306
119259,1346,687,1249
119261,1346,688,109
119262,1346,688,169
119263,1346,688,306
119264,1346,691,18
119265,1346,691,81
119266,1346,691,306
119267,1346,691,1249
119268,1346,693,130
119269,1346,693,169
119270,1346,693,1249
119271,1346,704,73
119272,1346,704,79
119273,1346,704,84
119274,1346,704,130
119275,1346,816,79
119276,1346,816,306
119277,1346,914,18
119278,1346,914,24
119279,1346,914,39
119280,1346,914,130
119281,1346,914,3333
119286,1346,1043,79
119287,1346,1043,169
119288,1346,1043,306
119289,1346,1048,81
119290,1346,1048,195
119291,1346,1048,306
119292,1346,1048,389
119293,1346,1181,178
119294,1346,1181,180
119295,1346,1181,194
119296,1346,1181,306
119297,1346,1183,73
119298,1346,1183,109
119299,1346,1183,169
119300,1346,1183,306
119301,1346,1186,79
119302,1346,1186,181
119303,1346,1186,182
119304,1346,1186,306
119305,1346,1186,611
119306,1346,1189,81
119307,1346,1189,185
119308,1346,1189,234
119309,1346,1189,306
119310,1346,1198,169
119311,1346,1198,306
119312,1346,1198,1249
119313,1346,1200,79
119314,1346,1200,180
119315,1346,1200,306
119316,1346,1243,24
119317,1346,1243,127
119318,1346,1243,195
119319,1346,1243,306
119320,1346,1377,79
119321,1346,1377,81
119322,1346,1377,306
119323,1346,1377,842
119324,1346,1455,102
119325,1346,1455,103
119326,1346,1455,306
119327,1346,1470,79
119328,1346,1470,306
119329,1346,1513,73
119330,1346,1513,181
119331,1346,1513,192
119332,1346,1513,306
119333,1346,1679,24
119334,1346,1679,134
119335,1346,1679,185
119336,1346,1679,306
119337,1346,1679,1249
119338,1346,1680,18
119339,1346,1680,24
119340,1346,1680,306
119341,1346,1680,1249
119342,1346,1704,30
119343,1346,1704,306
119344,1346,1704,575
119345,1346,1854,73
119346,1346,1854,78
119347,1346,1854,306
119348,1346,2025,18
119349,1346,2025,24
119350,1346,2025,306
119351,1346,2619,73
119352,1346,2619,78
119353,1346,2619,130
119354,1346,2977,24
119355,1346,2977,306
119356,1346,2977,784
119363,1346,3399,79
119364,1346,3399,81
119365,1346,3399,84
119366,1346,3399,130
119369,1346,3753,79
119370,1346,3753,81
119371,1346,3753,306
119372,1346,3753,842
119373,1346,3859,73
119374,1346,3859,78
119375,1346,3859,306
119380,1346,4255,73
119381,1346,4255,79
119382,1346,4255,81
119383,1346,4255,306
119384,1346,4263,24
119385,1346,4263,30
119386,1346,4263,73
119387,1346,4263,79
119388,1346,4263,306
119392,1346,4559,24
119393,1346,4559,195
119394,1346,4559,306
119395,1346,4562,24
119396,1346,4562,167
119397,1346,4562,306
119398,1346,4747,73
119399,1346,4747,130
119400,1346,4747,1252
119401,1346,5099,24
119402,1346,5099,79
119403,1346,5099,306
119410,1346,5950,18
119411,1346,5950,24
119412,1346,5950,306
119413,1346,5950,1249
119417,1346,5988,102
119418,1346,5988,103
119419,1346,5988,167
119420,1346,5988,306
119421,1346,6601,18
119422,1346,6601,169
119423,1346,6601,306
119424,1346,6601,1249
119438,1346,6614,73
119439,1346,6614,79
119440,1346,6614,169
119441,1346,6614,306
119446,1346,7663,81
119447,1346,7663,84
119448,1346,7663,195
119449,1346,7663,306
119450,1346,7897,79
119451,1346,7897,169
119452,1346,7897,306
119456,1346,10316,24
119457,1346,10316,73
119458,1346,10316,79
119459,1346,10316,306
119460,1346,10604,24
119461,1346,10604,28
119462,1346,10604,30
119463,1346,10604,73
119467,1346,10784,24
119468,1346,10784,79
119469,1346,10784,178
119470,1346,10784,306
119471,1346,11890,24
119472,1346,11890,167
119473,1346,11890,306
119481,1347,14014,39
119482,1347,14014,185
119483,1347,14014,292
119484,1347,14014,299
119485,1347,14014,318
119486,1347,14014,830
119487,1347,14014,853
119489,1347,14014,2068
119490,1347,14014,2824
119507,1347,14016,83
119508,1347,14016,292
119509,1347,14016,318
119510,1347,14016,829
119511,1347,14016,830
119515,1347,14016,4261
119516,1347,14016,4263
119517,1347,14016,6824
119529,1348,191,3572
119530,1348,289,39
119531,1348,289,209
119532,1348,289,3572
119533,1348,290,3572
119534,1348,291,3572
119535,1348,294,3572
119536,1348,295,3572
119537,1348,306,3572
119538,1348,333,3572
119539,1348,342,3572
119540,1348,364,3572
119541,1348,386,39
119542,1348,386,3572
119543,1348,461,3572
119544,1348,466,3572
119545,1348,1025,3572
119546,1348,1043,3572
119547,1348,1444,3572
119548,1348,1447,3572
119549,1348,1459,3572
119550,1348,1470,3572
119551,1348,1685,3572
119552,1348,1905,3572
119553,1348,2454,3572
119554,1348,3078,3572
119555,1348,3489,3572
119556,1348,3584,3572
119557,1348,3592,3572
119558,1348,3859,3572
119559,1348,4562,3572
119560,1348,5099,3572
119561,1348,5267,3572
119562,1348,7340,3572
119563,1348,11890,3572
119571,1349,7,1
119572,1349,7,61
119573,1349,7,73
119574,1349,56,18
119575,1349,56,187
119576,1349,70,13
119577,1349,70,14
119578,1349,70,18
119579,1349,70,187
119580,1349,81,18
119581,1349,81,21
119582,1349,81,79
119583,1349,81,213
119584,1349,154,18
119585,1349,154,73
119586,1349,154,78
119587,1349,154,79
119588,1349,154,81
119589,1349,154,195
119591,1349,172,130
119592,1349,199,79
119593,1349,199,81
119594,1349,199,213
119595,1349,199,935
119596,1349,207,73
119597,1349,207,79
119598,1349,207,81
119599,1349,207,84
119600,1349,207,195
119601,1349,220,85
119602,1349,227,24
119603,1349,227,73
119604,1349,227,192
119605,1349,227,195
119606,1349,227,247
119607,1349,234,73
119608,1349,234,79
119609,1349,234,170
119610,1349,237,18
119611,1349,237,47
119612,1349,237,1534
119613,1349,238,13
119614,1349,238,18
119615,1349,238,21
119616,1349,238,187
119617,1349,377,73
119618,1349,377,78
119619,1349,377,177
119620,1349,377,198
119621,1349,408,1358
119622,1349,418,14
119623,1349,418,79
119624,1349,418,81
119625,1349,418,87
119626,1349,418,213
119627,1349,418,1995
119628,1349,450,79
119629,1349,450,81
119630,1349,460,78
119631,1349,460,102
119632,1349,460,198
119633,1349,472,72
119634,1349,488,1
119635,1349,497,177
119636,1349,504,1
119637,1349,504,73
119638,1349,517,18
119639,1349,517,81
119640,1349,538,24
119641,1349,538,73
119642,1349,538,79
119643,1349,538,85
119644,1349,617,102
119645,1349,617,625
119646,1349,707,1
119647,1349,707,386
119648,1349,712,192
119649,1349,726,1
119650,1349,726,73
119651,1349,726,89
119652,1349,726,191
119653,1349,735,73
119654,1349,735,192
119655,1349,735,195
119656,1349,735,247
119657,1349,735,829
119658,1349,757,309
119659,1349,757,1534
119660,1349,930,1
119661,1349,930,89
119662,1349,978,1
119663,1349,978,72
119664,1349,978,177
119665,1349,978,386
119666,1349,1048,195
119667,1349,1090,73
119668,1349,1090,81
119669,1349,1090,84
119670,1349,1091,73
119671,1349,1091,181
119672,1349,1091,182
119673,1349,1109,526
119674,1349,1130,526
119675,1349,1130,527
119676,1349,1130,545
119677,1349,1150,292
119678,1349,1150,829
119679,1349,1156,47
119684,1349,1244,1
119685,1349,1244,18
119686,1349,1244,24
119687,1349,1244,73
119688,1349,1244,79
119689,1349,1244,81
119690,1349,1244,83
119691,1349,1244,84
119692,1349,1244,102
119693,1349,1244,130
119694,1349,1244,170
119695,1349,1244,176
119696,1349,1244,181
119697,1349,1244,182
119698,1349,1244,184
119699,1349,1244,185
119700,1349,1244,187
119701,1349,1244,191
119702,1349,1244,192
119703,1349,1244,247
119704,1349,1244,292
119705,1349,1244,527
119706,1349,1244,625
119707,1349,1244,735
119708,1349,1244,829
119709,1349,1246,73
119710,1349,1246,79
119711,1349,1246,81
119712,1349,1246,176
119713,1349,1620,85
119714,1349,1620,102
119715,1349,1620,625
119716,1349,1700,14
119717,1349,1700,18
119718,1349,1700,61
119719,1349,1700,184
119720,1349,1700,191
119721,1349,1700,213
119722,1349,1700,545
119723,1349,1705,184
119724,1349,1705,191
119725,1349,1705,545
119726,1349,1814,73
119727,1349,1814,181
119728,1349,1814,182
119729,1349,1814,195
119730,1349,1814,735
119731,1349,1852,72
119732,1349,1986,18
119733,1349,1986,33
119734,1349,1986,309
119735,1349,2533,24
119736,1349,3094,84
119737,1349,3094,1358
119740,1349,6187,18
119741,1349,6187,33
119742,1349,6187,83
119743,1349,6187,191
119747,1349,7183,73
119748,1349,7183,78
119749,1349,7183,79
119750,1349,7183,81
119751,1349,7183,84
119752,1349,8264,81
119753,1349,8264,185
119754,1349,8264,292
119759,1350,56,105
119760,1350,56,8048
119761,1350,56,8826
119763,1350,72,8826
119764,1350,163,8826
119765,1350,190,8048
119766,1350,190,8826
119769,1350,226,543
119774,1350,503,385
119775,1350,562,192
119777,1350,608,191
119778,1350,608,387
119779,1350,610,83
119781,1350,619,85
119782,1350,619,102
119783,1350,706,127
119784,1350,712,445
119785,1350,712,528
119786,1350,712,8826
119787,1350,716,81
119788,1350,716,8048
119789,1350,717,8826
119790,1350,724,1
119791,1350,724,8826
119792,1350,868,88
119794,1350,917,8048
119795,1350,918,8048
119796,1350,920,76
119797,1350,922,1
119798,1350,922,76
119799,1350,922,615
119800,1350,922,8048
119801,1350,922,8826
119802,1350,924,76
119803,1350,924,8048
119806,1350,937,89
119809,1350,942,615
119810,1350,942,8826
119811,1350,947,8826
119814,1350,1110,8048
119815,1350,1119,8048
119816,1350,1119,8826
119817,1350,1122,8826
119818,1350,1132,8048
119822,1350,1249,8826
119823,1350,1343,76
119825,1350,1350,615
119826,1350,1350,8048
119827,1350,1369,8826
119828,1350,1372,76
119829,1350,1372,127
119830,1350,1372,797
119831,1350,1372,8826
119832,1350,1397,8048
119833,1350,1397,8826
119834,1350,1710,1
119835,1350,1710,76
119836,1350,1710,89
119840,1350,1883,8826
119842,1350,2006,7286
119844,1350,2347,8048
119845,1350,2347,8826
119846,1350,2444,797
119847,1350,2463,8048
119848,1350,2469,8826
119850,1350,2569,8048
119851,1350,2569,8826
119854,1350,2854,8048
119855,1350,2899,8826
119856,1350,2901,8048
119860,1350,3416,8826
119861,1350,3774,8826
119862,1350,4124,8826
119863,1350,4130,8826
119866,1350,4784,8826
119868,1350,6957,830
119871,1350,7054,8826
119872,1350,7792,8048
119873,1350,8111,8048
119874,1350,8555,8826
119877,1350,17887,8048
119878,1350,17887,8826
119880,1351,157,24
119881,1351,157,25
119882,1351,157,39
119883,1351,157,625
119885,1351,190,73
119886,1351,190,79
119887,1351,190,352
119888,1351,470,24
119889,1351,470,186
119890,1351,470,306
119891,1351,470,1249
119892,1351,470,1753
119893,1351,1680,39
119894,1351,1680,109
119895,1351,1680,306
119896,1351,1680,1249
119897,1351,1680,1753
119903,1351,2988,130
119904,1351,2988,308
119905,1351,2988,432
119906,1351,2988,693
119907,1351,4575,130
119908,1351,4575,483
119909,1351,4575,3970
119923,1352,4118,1
119924,1352,4118,13
119925,1352,4118,14
119926,1352,4118,16
119927,1352,4118,17
119928,1352,4118,21
119929,1352,4118,39
119930,1352,4118,47
119931,1352,4118,61
119932,1352,4118,73
119933,1352,4118,78
119934,1352,4118,79
119935,1352,4118,81
119936,1352,4118,130
119937,1352,4118,178
119938,1352,4118,181
119939,1352,4118,182
119940,1352,4118,184
119941,1352,4118,194
119942,1352,4118,213
119943,1352,4118,216
119944,1352,4118,279
119945,1352,4118,297
119946,1352,4118,309
119947,1352,4118,352
119948,1352,4118,354
119949,1352,4118,387
119950,1352,4118,508
119951,1352,4118,527
119952,1352,4118,545
119953,1352,4118,570
119954,1352,4118,830
119955,1352,4118,935
119956,1352,4118,1911
119967,1352,5027,16
119968,1352,5027,39
119969,1352,5027,78
119970,1352,5027,81
119971,1352,5027,181
119972,1352,5027,213
119973,1352,5027,309
119974,1352,5027,396
119975,1352,5027,508
119976,1352,5027,526
119977,1352,5027,545
119978,1352,5027,570
119979,1352,5027,830
119986,1352,14057,1
119987,1352,14057,13
119988,1352,14057,14
119989,1352,14057,16
119990,1352,14057,17
119991,1352,14057,21
119992,1352,14057,39
119993,1352,14057,47
119994,1352,14057,61
119995,1352,14057,73
119996,1352,14057,78
119997,1352,14057,79
119998,1352,14057,81
119999,1352,14057,130
120000,1352,14057,181
120001,1352,14057,182
120002,1352,14057,184
120003,1352,14057,194
120004,1352,14057,213
120005,1352,14057,216
120006,1352,14057,279
120007,1352,14057,297
120008,1352,14057,309
120009,1352,14057,352
120010,1352,14057,354
120011,1352,14057,387
120012,1352,14057,396
120013,1352,14057,508
120014,1352,14057,526
120015,1352,14057,527
120016,1352,14057,570
120017,1352,14057,830
120018,1352,14057,935
120019,1352,14057,1136
120020,1352,14057,1911
120023,1352,14057,3657
120034,1352,14058,1
120035,1352,14058,61
120036,1352,14058,73
120037,1352,14058,78
120038,1352,14058,79
120039,1352,14058,178
120040,1352,14058,194
120041,1352,14058,387
120042,1352,14058,830
120043,1352,14058,1136
120044,1352,14058,1911
120045,1352,14058,3657
120047,1353,519,6
120048,1353,519,61
120049,1353,779,376
120050,1353,779,378
120051,1353,805,360
120052,1353,805,2021
120053,1353,816,180
120054,1353,978,177
120055,1353,1195,178
120057,1353,2379,91
120058,1353,2379,386
120059,1353,3240,1
120060,1353,3240,2
120061,1353,3240,72
120062,1353,3240,73
120063,1353,3240,177
120070,1353,5100,5
120071,1353,5100,385
120074,1354,445,84
120075,1354,445,185
120076,1354,445,292
120077,1354,445,296
120078,1354,733,192
120079,1354,733,195
120080,1354,2134,73
120081,1354,2134,79
120082,1354,2134,81
120083,1354,2134,134
120084,1354,2610,73
120085,1354,2610,79
120086,1354,2610,81
120087,1354,2614,81
120088,1354,2614,84
120089,1354,4118,18
120090,1354,4118,81
120091,1354,4118,296
120093,1355,190,39
120095,1355,211,826
120102,1355,223,826
120116,1355,604,526
120130,1355,980,39
120132,1355,1510,249
120133,1355,1510,826
120159,1355,3617,826
120168,1355,4060,73
120169,1355,4060,98
120181,1355,4444,826
120183,1355,5446,826
120186,1355,5925,39
120189,1355,6295,98
120213,1355,10515,39
120217,1355,11181,249
120245,1355,11900,826
120250,1355,12002,826
120255,1355,13000,98
120276,1356,289,24
120277,1356,289,39
120278,1356,289,49
120279,1356,289,209
120280,1356,289,636
120281,1356,289,639
120282,1356,289,662
120283,1356,294,625
120284,1356,544,1727
120285,1356,3397,24
120286,1356,3397,39
120287,1356,3397,49
120288,1356,3397,508
120291,1357,14071,130
120292,1357,14071,167
120293,1357,14071,193
120294,1357,14071,253
120295,1357,14071,265
120296,1357,14071,508
120302,1357,14071,3925
120314,1358,65,73
120315,1358,65,78
120316,1358,65,79
120317,1358,65,389
120318,1358,65,839
120319,1358,65,3008
120321,1358,181,1
120322,1358,181,7
120323,1358,181,82
120324,1358,181,179
120325,1358,181,1797
120326,1358,181,3008
120328,1358,188,1
120329,1358,188,56
120330,1358,188,76
120331,1358,188,839
120332,1358,188,850
120333,1358,188,1889
120334,1358,370,76
120335,1358,370,82
120336,1358,370,191
120337,1358,370,601
120338,1358,370,839
120339,1358,370,1797
120342,1358,506,1
120343,1358,506,26
120344,1358,506,56
120345,1358,506,76
120346,1358,506,82
120347,1358,506,387
120348,1358,506,839
120349,1358,506,1797
120350,1358,506,3008
120353,1358,809,1
120354,1358,809,1797
120355,1358,809,3008
120356,1358,815,1
120357,1358,815,194
120358,1358,815,376
120359,1358,815,1797
120361,1358,841,91
120363,1358,841,1797
120364,1358,846,1
120365,1358,846,91
120366,1358,846,191
120367,1358,846,376
120368,1358,846,839
120369,1358,846,1797
120370,1358,883,7
120371,1358,883,179
120372,1358,883,839
120373,1358,883,1797
120374,1358,917,1
120375,1358,917,386
120376,1358,917,415
120377,1358,917,1797
120380,1358,917,3008
120381,1358,920,76
120382,1358,920,387
120383,1358,920,839
120385,1358,949,5
120386,1358,949,743
120387,1358,949,1797
120388,1358,1118,73
120389,1358,1118,78
120390,1358,1118,387
120391,1358,1118,424
120392,1358,1118,1797
120393,1358,1131,79
120394,1358,1131,387
120395,1358,1131,1797
120396,1358,1131,3008
120399,1358,1132,191
120400,1358,1132,409
120403,1358,1216,1
120404,1358,1216,76
120405,1358,1216,376
120406,1358,1216,386
120407,1358,1216,1797
120408,1358,1264,1
120409,1358,1264,5
120410,1358,1264,73
120411,1358,1264,741
120413,1358,1264,1797
120415,1358,1264,3008
120416,1358,1274,5
120417,1358,1274,386
120418,1358,1274,1797
120419,1358,1521,5
120420,1358,1521,742
120422,1358,1521,1797
120424,1358,1521,3008
120425,1358,1672,1
120426,1358,1672,73
120427,1358,1672,376
120428,1358,1672,386
120429,1358,1672,1797
120430,1358,1917,7
120431,1358,1917,82
120432,1358,1917,1797
120435,1358,1992,386
120436,1358,1992,1797
120437,1358,1992,3008
120439,1358,2014,7
120440,1358,2014,73
120441,1358,2014,130
120442,1358,2014,179
120443,1358,2014,839
120444,1358,2014,1365
120445,1358,2014,1797
120446,1358,2014,3008
120448,1358,2370,1
120449,1358,2370,5
120450,1358,2370,82
120451,1358,2370,385
120452,1358,2370,424
120453,1358,2370,1797
120454,1358,2370,3008
120456,1358,2579,76
120457,1358,2579,194
120458,1358,2579,376
120459,1358,2579,839
120460,1358,2579,850
120461,1358,2579,1797
120462,1358,2579,3008
120464,1358,2654,5
120465,1358,2654,601
120466,1358,2654,742
120467,1358,2654,1797
120469,1358,3421,387
120470,1358,3421,839
120472,1358,3788,743
120473,1358,3788,3008
120475,1358,4170,194
120478,1358,4170,1797
120479,1358,4170,3008
120481,1358,4268,5
120482,1358,4268,91
120484,1358,4268,1797
120486,1358,4268,3008
120488,1358,4271,574
120489,1358,4271,1797
120501,1358,6957,73
120502,1358,6957,191
120503,1358,6957,409
120504,1358,6957,3008
120509,1358,12662,1
120510,1358,12662,5
