,user_id,artist_id,listen_count
40763,898,261,613
40764,898,285,452
40765,898,288,438
40766,898,289,1752
40767,898,292,760
40768,898,295,1138
40769,898,299,1101
40770,898,300,342
40771,898,306,404
40772,898,310,279
40773,898,316,393
40774,898,328,535
40775,898,329,282
40776,898,332,221
40777,898,340,690
40778,898,349,253
40779,898,355,389
40780,898,523,478
40781,898,525,474
40782,898,535,369
40783,898,701,487
40784,898,792,240
40785,898,889,1821
40786,898,906,199
40787,898,985,228
40788,898,1098,1074
40789,898,1399,274
40790,898,1681,216
40791,898,1771,438
40792,898,1820,903
40793,898,2523,224
40794,898,3281,208
40796,898,5416,351
40800,898,10918,216
40801,899,324,500
40802,899,403,692
40803,899,464,260
40804,899,471,1104
40805,899,481,287
40806,899,498,408
40807,899,537,765
40808,899,540,537
40809,899,687,1526
40810,899,691,320
40811,899,693,243
40812,899,816,253
40813,899,1035,1000
40816,899,1043,607
40817,899,1182,614
40818,899,1183,255
40819,899,1186,319
40820,899,1198,834
40821,899,1201,584
40822,899,1246,375
40823,899,1674,305
40825,899,1866,321
40826,899,2653,275
40829,899,4262,728
40831,899,4385,285
40836,899,5950,404
40838,899,6453,635
40851,900,65,171
40852,900,182,767
40853,900,289,176
40854,900,367,178
40855,900,374,209
40856,900,375,649
40857,900,379,304
40860,900,963,185
40861,900,1130,215
40862,900,1770,253
40865,900,2089,159
40866,900,2092,331
40867,900,2094,473
40868,900,2097,221
40871,900,2799,314
40872,900,3858,379
40873,900,4437,1248
40874,900,5192,173
40878,900,6046,199
40881,900,9013,324
40901,903,190,1619
40902,903,198,1219
40903,903,497,612
40904,903,503,146411
40905,903,707,1636
40906,903,806,2870
40907,903,808,3234
40908,903,810,3628
40909,903,812,3388
40910,903,813,3130
40911,903,815,4549
40912,903,820,1029
40914,903,824,5860
40915,903,835,1915
40916,903,917,1011
40917,903,923,5786
40918,903,928,756
40919,903,930,4526
40920,903,953,714
40921,903,978,1292
40922,903,1044,956
40923,903,1104,1777
40924,903,1182,578
40925,903,1186,990
40926,903,1206,665
40929,903,1854,633
40930,903,2206,4426
40931,903,2379,2416
40933,903,2661,624
40934,903,2738,1418
40940,903,4971,3691
40941,903,5306,1388
40947,903,10955,1603
40951,904,7,45
40952,904,65,2477
40953,904,71,334
40954,904,72,930
40955,904,173,764
40956,904,190,7420
40957,904,220,105
40958,904,228,93
40959,904,295,105
40960,904,377,103
40961,904,378,93
40962,904,486,136
40963,904,498,200
40964,904,510,96
40965,904,511,1839
40966,904,518,220
40967,904,689,180
40968,904,715,57
40969,904,722,91
40970,904,867,173
40971,904,910,1575
40972,904,968,61
40973,904,1034,68
40974,904,1055,85
40975,904,1075,300
40976,904,1375,87
40977,904,1379,72
40978,904,1380,53
40979,904,1406,61
40980,904,1455,58
40981,904,1632,51
40982,904,1787,969
40983,904,1793,152
40984,904,1873,94
40985,904,1874,51
40986,904,1892,38
40987,904,1905,41
40988,904,1934,83
40989,904,3320,155
40990,904,4257,42
40992,904,4923,387
40995,904,5153,39
40996,904,6177,79
40999,904,10961,48
41001,905,55,163
41002,905,65,369
41003,905,67,225
41004,905,89,859
41005,905,97,265
41006,905,230,100
41007,905,288,522
41008,905,289,585
41009,905,291,115
41010,905,292,381
41011,905,295,596
41012,905,298,715
41013,905,300,598
41014,905,302,129
41015,905,306,242
41016,905,310,159
41017,905,320,225
41018,905,321,112
41019,905,327,115
41020,905,329,519
41021,905,331,761
41022,905,342,136
41023,905,349,109
41024,905,412,131
41025,905,461,181
41026,905,464,321
41027,905,466,534
41028,905,475,151
41029,905,484,100
41030,905,486,110
41031,905,498,134
41032,905,525,132
41033,905,545,197
41034,905,546,399
41035,905,679,308
41036,905,701,183
41037,905,903,544
41038,905,907,154
41039,905,1032,152
41040,905,1037,235
41041,905,1047,101
41042,905,1455,116
41043,905,1934,110
41044,905,2544,137
41045,905,2598,103
41046,905,3057,169
41047,905,3200,233
41049,905,4837,106
41051,906,67,973
41052,906,89,2247
41053,906,198,327
41054,906,230,536
41055,906,289,4826
41056,906,295,320
41057,906,298,444
41058,906,300,569
41059,906,302,410
41060,906,325,948
41061,906,328,364
41062,906,333,539
41063,906,349,720
41064,906,378,459
41065,906,461,387
41066,906,464,1569
41067,906,466,667
41068,906,481,4747
41069,906,498,543
41070,906,524,12011
41071,906,536,1206
41072,906,538,687
41073,906,540,411
41074,906,542,943
41075,906,546,355
41076,906,779,4569
41077,906,1035,499
41078,906,1041,562
41079,906,1045,1489
41080,906,1047,360
41081,906,1246,3039
41082,906,1672,601
41083,906,1674,471
41085,906,1689,618
41086,906,1863,1090
41087,906,2080,348
41088,906,2801,588
41089,906,3239,626
41092,906,5934,2778
41093,906,5950,321
41095,906,6543,3499
41101,907,72,2064
41102,907,163,1407
41103,907,190,1569
41104,907,212,1896
41105,907,227,1641
41106,907,533,534
41107,907,554,135
41108,907,562,794
41109,907,582,132
41111,907,599,226
41112,907,630,1119
41113,907,706,116
41114,907,718,427
41115,907,728,143
41116,907,733,314
41117,907,734,505
41118,907,735,399
41119,907,863,435
41120,907,868,2388
41121,907,1242,354
41122,907,1244,646
41123,907,1249,191
41124,907,1412,294
41125,907,1413,115
41126,907,1415,302
41127,907,1464,274
41128,907,1513,361
41129,907,1639,563
41130,907,1806,931
41131,907,1811,618
41132,907,2265,402
41133,907,2786,284
41134,907,2855,184
41135,907,2857,270
41136,907,3458,111
41138,907,5257,145
41139,907,5375,258
41140,907,5844,801
41142,907,8130,160
41143,907,8594,305
41144,907,9543,179
41145,907,10412,227
41151,908,9,137
41152,908,36,114
41154,908,233,73
41155,908,370,43
41156,908,487,60
41157,908,518,98
41158,908,707,34
41159,908,815,34
41160,908,930,205
41161,908,955,133
41162,908,1066,77
41163,908,1104,31
41164,908,1114,32
41165,908,1263,37
41166,908,1295,132
41167,908,1298,44
41168,908,1300,143
41169,908,1914,56
41170,908,2014,87
41172,908,2967,31
41174,908,3184,181
41175,908,3190,44
41176,908,3196,47
41177,908,3197,33
41178,908,3244,178
41179,908,3425,48
41181,908,3558,63
41182,908,3901,51
41184,908,5079,700
41186,908,5670,49
41188,908,6257,42
41189,908,6542,31
41190,908,6548,36
41195,908,10977,35
41198,908,10980,31
41199,908,10981,30
41201,909,55,41
41202,909,65,61
41203,909,67,3541
41204,909,89,371
41205,909,173,4288
41206,909,190,1040
41207,909,198,2005
41208,909,209,4158
41209,909,229,1092
41210,909,230,45
41211,909,234,122
41212,909,289,5452
41213,909,292,53
41214,909,293,226
41215,909,295,81
41216,909,306,33
41217,909,324,129
41218,909,329,76
41219,909,377,541
41220,909,378,267
41221,909,405,162
41222,909,412,216
41223,909,486,124
41224,909,488,11350
41225,909,497,527
41226,909,536,303
41227,909,537,197
41228,909,540,503
41229,909,726,408
41230,909,1044,56
41231,909,1104,36479
41232,909,1179,341
41233,909,1186,61
41234,909,1246,39369
41235,909,1406,62
41236,909,1714,414
41237,909,1810,42
41238,909,1860,169
41239,909,1914,61
41240,909,2179,114
41241,909,2526,80
41242,909,2664,44
41243,909,2835,619
41245,909,3367,556
41251,910,55,33529
41252,910,58,2798
41253,910,89,2975
41254,910,241,1109
41255,910,251,996
41256,910,257,2147
41257,910,265,1515
41258,910,279,1616
41259,910,285,791
41260,910,288,2014
41261,910,289,2311
41262,910,291,681
41263,910,292,8667
41264,910,294,1972
41265,910,295,4917
41266,910,296,4548
41267,910,299,1783
41268,910,305,703
41269,910,308,2206
41270,910,309,934
41271,910,311,899
41272,910,314,2226
41273,910,322,898
41274,910,323,1962
41275,910,328,676
41276,910,332,800
41277,910,349,6756
41278,910,352,820
41279,910,535,1935
41280,910,543,3814
41281,910,548,868
41282,910,697,1608
41283,910,701,5571
41284,910,906,701
41285,910,915,2288
41286,910,1934,1141
41287,910,1936,866
41288,910,1937,953
41289,910,3500,1352
41291,910,4566,1366
41292,910,4572,1471
41293,910,7781,1511
41294,910,8605,943
41296,910,10987,1905
41298,910,10989,1001
41301,911,67,443
41302,911,89,2616
41303,911,161,161
41304,911,191,445
41305,911,238,222
41306,911,288,759
41307,911,289,24251
41308,911,290,290
41309,911,292,1221
41310,911,295,619
41311,911,299,172
41312,911,300,1440
41313,911,306,658
41314,911,308,157
41315,911,310,169
41316,911,318,184
41317,911,324,173
41318,911,327,173
41319,911,328,2141
41320,911,329,948
41321,911,333,237
41322,911,349,222
41323,911,459,151
41324,911,464,244
41325,911,466,1015
41326,911,476,192
41327,911,484,144
41328,911,485,190
41329,911,523,284
41330,911,528,258
41331,911,545,235
41332,911,644,209
41333,911,661,208
41334,911,679,145
41335,911,907,190
41336,911,968,217
41337,911,1009,180
41338,911,1379,166
41339,911,1444,171
41340,911,1449,413
41341,911,1456,537
41342,911,1486,218
41343,911,2020,1239
41345,911,2521,399
41348,911,5478,148
41349,911,7293,216
41351,912,163,2770
41352,912,212,1384
41353,912,705,1584
41354,912,706,740
41355,912,707,979
41356,912,710,1073
41357,912,724,734
41358,912,732,997
41359,912,734,857
41360,912,735,1412
41361,912,843,652
41362,912,917,1384
41363,912,918,1105
41365,912,928,1059
41366,912,932,1815
41367,912,937,764
41368,912,942,864
41369,912,951,1288
41370,912,952,1636
41371,912,1249,2768
41372,912,1339,925
41373,912,1350,1615
41374,912,1360,1620
41375,912,1372,676
41376,912,1412,1363
41377,912,1513,1795
41380,912,1803,3006
41381,912,1810,978
41383,912,2343,2591
41384,912,2346,643
41385,912,2372,705
41386,912,2784,1015
41387,912,2797,838
41388,912,2834,2660
41389,912,3427,786
41391,912,4165,721
41392,912,6282,848
41401,913,45,413
41402,913,65,1626
41403,913,88,270
41404,913,154,1316
41405,913,171,387
41406,913,172,376
41407,913,173,1246
41408,913,182,680
41409,913,190,10282
41410,913,198,616
41411,913,203,327
41412,913,207,838
41413,913,210,937
41414,913,217,529
41415,913,220,368
41416,913,221,302
41417,913,225,261
41418,913,229,1029
41419,913,234,469
41420,913,333,379
41421,913,377,598
41422,913,425,445
41423,913,436,371
41424,913,486,561
41425,913,489,305
41426,913,497,484
41427,913,517,393
41428,913,525,364
41429,913,533,377
41430,913,709,389
41431,913,716,852
41432,913,851,294
41433,913,966,954
41434,913,969,366
41435,913,982,471
41436,913,1090,1585
41437,913,1118,337
41438,913,1151,303
41439,913,1244,271
41440,913,1375,365
41441,913,1406,395
41442,913,1515,324
41443,913,1786,798
41444,913,1870,356
41445,913,2614,280
41446,913,2815,362
41447,913,3945,291
41449,913,7177,477
41450,913,8659,313
41451,914,10,1332
41454,914,19,1302
41457,914,56,1752
41458,914,64,804
41459,914,89,376
41460,914,171,2073
41461,914,188,1709
41462,914,226,1417
41463,914,370,1526
41464,914,488,459
41465,914,503,2279
41466,914,504,584
41468,914,683,657
41469,914,707,391
41470,914,728,364
41471,914,812,1051
41472,914,815,358
41473,914,917,560
41474,914,923,1517
41475,914,932,963
41476,914,978,5248
41477,914,1270,4507
41478,914,1277,515
41479,914,1292,870
41482,914,1914,1134
41483,914,2370,554
41486,914,3464,509
41487,914,3558,363
41488,914,3940,849
41493,914,5180,533
41495,914,6873,646
41496,914,6957,366
41499,914,10997,487
41501,915,207,352
41502,915,220,329
41503,915,221,372
41504,915,234,220
41506,915,250,314
41507,915,261,297
41508,915,366,1225
41509,915,383,606
41510,915,439,401
41511,915,453,203
41512,915,507,218
41513,915,605,440
41514,915,830,320
41516,915,932,522
41517,915,1090,222
41518,915,1195,709
41519,915,1241,248
41520,915,1274,297
41521,915,1401,189
41523,915,1613,329
41524,915,1681,547
41525,915,1979,269
41526,915,2179,726
41527,915,2226,648
41528,915,2850,249
41529,915,3721,212
41537,915,5641,203
41538,915,6193,332
41548,915,11004,217
41551,916,67,275
41552,916,89,732
41553,916,257,772
41554,916,279,410
41555,916,288,1414
41556,916,289,4861
41557,916,292,843
41558,916,293,511
41559,916,295,1326
41560,916,299,416
41561,916,300,707
41562,916,301,2951
41563,916,311,329
41564,916,321,1413
41565,916,325,890
41566,916,333,960
41567,916,349,419
41568,916,456,1954
41569,916,457,2185
41570,916,458,1608
41571,916,461,1070
41572,916,465,773
41573,916,466,541
41574,916,479,231
41575,916,484,1458
41576,916,544,283
41577,916,679,620
41578,916,681,1635
41579,916,686,915
41580,916,793,830
41581,916,908,1643
41582,916,913,251
41583,916,1054,541
41584,916,1470,248
41585,916,1556,338
41587,916,3173,250
41601,917,65,1696
41602,917,154,1314
41603,917,159,2466
41604,917,172,1689
41605,917,173,1670
41606,917,198,2442
41607,917,203,1349
41608,917,234,1917
41609,917,383,1387
41610,917,424,3870
41611,917,428,1615
41612,917,429,3252
41613,917,436,3534
41614,917,437,1895
41615,917,441,2822
41616,917,453,1366
41617,917,499,4705
41618,917,512,1702
41619,917,533,1880
41620,917,709,1598
41621,917,718,1437
41622,917,808,1962
41623,917,859,1803
41624,917,863,1785
41625,917,1048,1874
41626,917,1109,1315
41627,917,1424,2200
41628,917,1504,4892
41629,917,1510,2154
41630,917,1513,1531
41631,917,1767,2000
41632,917,1817,1334
41633,917,2531,2442
41634,917,2938,1616
41635,917,3129,1444
41636,917,3279,1774
41637,917,3333,5318
41638,917,3461,1312
41639,917,3475,1401
41641,917,3739,3882
41642,917,4092,2082
41644,917,5153,1458
41645,917,5414,1638
41647,917,6297,1397
41648,917,8350,1369
41649,917,9332,1348
41651,919,58,322
41652,919,65,583
41653,919,81,932
41654,919,154,5774
41655,919,184,253
41656,919,190,5858
41657,919,207,213
41658,919,210,206
41659,919,227,383
41660,919,237,500
41661,919,238,759
41662,919,298,347
41663,919,418,5623
41664,919,420,962
41665,919,425,238
41666,919,430,693
41667,919,432,607
41668,919,454,253
41669,919,535,344
41670,919,546,298
41671,919,632,269
41672,919,690,412
41673,919,691,200
41674,919,703,1294
41675,919,755,552
41676,919,757,1624
41677,919,779,421
41678,919,1090,199
41679,919,1098,307
41680,919,1181,229
41681,919,1390,369
41682,919,1400,298
41683,919,1504,1562
41684,919,1632,1077
41685,919,1745,441
41686,919,1752,348
41687,919,2121,485
41688,919,3057,450
41689,919,3259,441
41690,919,3501,311
41691,919,3767,237
41692,919,3797,246
41693,919,4074,252
41694,919,5754,243
41695,919,5926,209
41696,919,6187,904
41697,919,7079,312
41698,919,8027,264
41701,920,198,86
41702,920,209,288
41703,920,230,139
41704,920,377,223
41705,920,378,98
41706,920,412,217
41707,920,481,255
41708,920,488,132
41709,920,490,124
41710,920,497,169
41711,920,499,94
41712,920,500,241
41713,920,504,211
41714,920,537,371
41715,920,540,117
41716,920,687,87
41717,920,691,119
41718,920,810,101
41719,920,815,98
41720,920,816,316
41721,920,830,269
41722,920,834,180
41723,920,978,122
41724,920,1180,355
41725,920,1182,118
41726,920,1185,242
41727,920,1186,92
41728,920,1194,225
41729,920,1197,242
41730,920,1246,215
41731,920,1406,83
41732,920,1650,88
41733,920,1670,106
41734,920,1672,483
41736,920,1863,318
41737,920,1866,244
41738,920,1905,148
41739,920,2210,158
41740,920,2214,97
41741,920,2430,137
41742,920,2850,115
41743,920,3084,104
41744,920,3239,154
41745,920,4189,243
41746,920,4262,97
41748,920,5065,189
41749,920,6773,142
41750,920,11032,85
41751,921,198,953
41752,921,208,963
41753,921,234,14299
41754,921,250,1289
41755,921,278,1612
41756,921,428,609
41757,921,441,813
41758,921,475,3646
41759,921,868,630
41760,921,1202,1695
41761,921,1513,2075
41762,921,1520,580
41763,921,1640,642
41764,921,1946,501
41765,921,1952,699
41766,921,2222,764
41767,921,2227,1191
41768,921,2247,556
41769,921,3227,4491
41770,921,3333,526
41771,921,3354,3071
41773,921,3357,557
41774,921,3780,508
41775,921,3792,1223
41776,921,4585,1100
41779,921,6618,505
41781,921,6901,2379
41785,921,11004,1170
41795,921,11042,580
41801,922,57,166
41802,922,58,40
41803,922,65,107
41804,922,72,89
41805,922,88,77
41806,922,95,38
41807,922,137,43
41808,922,154,295
41809,922,166,159
41810,922,173,67
41811,922,182,136
41812,922,183,38
41813,922,237,38
41814,922,238,87
41815,922,418,48
41816,922,444,46
41817,922,511,50
41818,922,858,48
41819,922,1089,48
41820,922,1098,80
41821,922,1375,48
41822,922,1735,53
41823,922,1787,61
41824,922,1790,72
41825,922,1800,101
41826,922,1983,39
41827,922,2605,57
41828,922,2616,49
41830,922,3164,61
41831,922,3280,213
41832,922,3290,162
41833,922,3676,53
41834,922,3681,199
41835,922,3884,128
41836,922,4049,47
41837,922,4230,72
41838,922,4865,39
41840,922,6231,71
41841,922,6756,65
41842,922,7382,54
41843,922,7644,38
41846,922,11049,78
41847,922,11050,61
41848,922,11051,49
41849,922,11052,45
41850,922,11053,41
41851,924,239,134
41852,924,241,121
41854,924,252,124
41855,924,257,123
41856,924,262,159
41858,924,272,125
41860,924,279,117
41861,924,287,164
41862,924,314,130
41863,924,322,111
41864,924,327,135
41865,924,468,348
41866,924,484,158
41867,924,913,135
41870,924,2220,133
41871,924,3318,126
41872,924,6375,136
41873,924,6384,260
41875,924,8991,140
41877,924,9907,144
41878,924,10608,207
41879,924,11062,336
41882,924,11065,222
41884,924,11067,195
41887,924,11070,166
41894,924,11077,123
41897,924,11080,112
41901,925,53,883
41902,925,67,855
41903,925,72,2900
41904,925,154,863
41905,925,173,780
41906,925,204,749
41907,925,215,3011
41908,925,227,1599
41909,925,229,1325
41910,925,233,1737
41911,925,238,803
41912,925,316,836
41913,925,533,954
41914,925,599,1571
41915,925,610,1426
41916,925,614,1626
41917,925,679,847
41918,925,683,948
41919,925,697,725
41920,925,701,717
41921,925,787,825
41922,925,868,1688
41923,925,961,1151
41924,925,965,1436
41925,925,986,1282
41927,925,1098,1783
41928,925,1118,783
41929,925,1131,714
41930,925,1244,2240
41931,925,1643,765
41932,925,1985,763
41933,925,2053,778
41934,925,2531,2887
41936,925,3063,1143
41937,925,3110,2234
41938,925,4037,1700
41939,925,5186,807
41940,925,5217,796
41943,925,5237,1452
41946,925,5249,1066
41947,925,6225,743
41949,925,11084,1807
41950,925,11085,670
41951,926,9,194
41952,926,19,212
41953,926,45,239
41954,926,777,153
41955,926,1394,192
41956,926,3289,291
41957,926,3527,252
41958,926,3536,290
41959,926,6542,294
41960,926,6659,163
41967,926,9997,165
41969,926,11087,478
42001,927,7,391
42002,927,45,2045
42003,927,88,432
42004,927,206,396
42005,927,209,654
42006,927,220,358
42007,927,226,369
42008,927,233,1608
42009,927,488,779
42010,927,492,355
42011,927,493,783
42012,927,507,450
42013,927,512,750
42014,927,517,378
42015,927,537,768
42016,927,785,349
42017,927,808,450
42018,927,813,480
42019,927,815,679
42020,927,841,385
42021,927,845,660
42022,927,854,530
42023,927,923,403
42024,927,1091,998
42025,927,1097,643
42026,927,1179,628
42027,927,1195,443
42028,927,1216,437
42029,927,1239,417
42030,927,1672,505
42032,927,1858,718
42034,927,2362,665
42035,927,2744,387
42036,927,2851,798
42037,927,3769,490
42040,927,6130,472
42041,927,6382,445
42043,927,6547,551
42044,927,7419,506
42045,927,8350,626
42051,928,53,24
42052,928,81,30
42053,928,444,27
42054,928,603,94
42055,928,616,92
42056,928,744,668
42057,928,748,109
42058,928,756,61
42059,928,772,555
42061,928,986,26
42062,928,1156,23
42063,928,1222,89
42065,928,1745,50
42066,928,1772,49
42067,928,1781,35
42068,928,1835,27
42069,928,1965,53
42070,928,1969,56
42071,928,2146,71
42072,928,2161,42
42074,928,2667,63
42075,928,2668,78
42076,928,2669,80
42078,928,2671,60
42079,928,2672,91
42080,928,2673,89
42082,928,2676,113
42083,928,2677,48
42084,928,2681,46
42085,928,2688,23
42086,928,2691,63
42087,928,3617,31
42088,928,3681,32
42089,928,4865,24
42090,928,6582,30
42091,928,10517,36
42097,928,11128,26
42101,929,65,173
42102,929,157,73
42103,929,184,79
42104,929,198,192
42105,929,234,62
42106,929,328,213
42107,929,366,250
42108,929,447,190
42109,929,518,535
42110,929,602,115
42111,929,707,59
42112,929,726,165
42113,929,923,85
42114,929,930,163
42116,929,1009,77
42118,929,1249,60
42119,929,1444,58
42120,929,2179,114
42121,929,3462,129
42122,929,6506,80
42123,929,6678,191
42127,929,9892,56
42136,929,11139,83
42143,929,11146,65
42151,930,89,3653
42152,930,159,515
42153,930,257,885
42154,930,288,495
42155,930,289,1076
42156,930,295,1335
42157,930,300,2524
42158,930,307,2139
42159,930,333,3462
42160,930,344,3300
42161,930,461,1612
42162,930,466,924
42163,930,498,56134
42164,930,523,1576
42165,930,615,492
42166,930,646,485
42167,930,679,5463
42168,930,680,882
42169,930,681,849
42170,930,683,944
42171,930,686,696
42172,930,691,523
42173,930,693,885
42174,930,701,1883
42175,930,704,19718
42176,930,714,781
42177,930,802,456
42178,930,1045,8020
42179,930,1377,1718
42180,930,1467,1732
42181,930,1470,1282
42182,930,1934,1137
42183,930,2020,6091
42184,930,2548,664
42185,930,2839,530
42186,930,2840,1691
42187,930,3928,519
42189,930,4850,492
42194,930,9079,1635
42197,930,11155,1405
42201,931,238,102
42202,931,441,88
42203,931,706,957
42204,931,707,367
42205,931,839,78
42206,931,841,531
42207,931,843,104
42208,931,845,248
42209,931,846,180
42210,931,917,101
42211,931,918,524
42212,931,1206,174
42213,931,1216,120
42214,931,1249,294
42215,931,1257,180
42216,931,1261,77
42217,931,1274,72
42218,931,1281,91
42221,931,1358,153
42222,931,1360,425
42223,931,1411,170
42224,931,1412,169
42226,931,1527,123
42227,931,1531,90
42228,931,1533,169
42230,931,1555,74
42231,931,1976,200
42232,931,2624,229
42233,931,2823,187
42234,931,4271,79
42238,931,6048,94
42240,931,7047,202
42243,931,9260,87
42251,932,63,41805
42252,932,77,219
42253,932,89,338
42254,932,151,321
42255,932,176,763
42256,932,187,15117
42257,932,221,317
42258,932,227,319
42259,932,333,225
42260,932,405,310
42262,932,479,1161
42263,932,707,500
42264,932,877,516
42265,932,959,8695
42266,932,972,1344
42267,932,1001,417
42268,932,1014,390
42269,932,1021,375
42270,932,1081,798
42271,932,1243,285
42273,932,1795,1170
42275,932,2031,260
42276,932,2075,301
42277,932,2444,260
42278,932,2558,216
42279,932,3501,366
42280,932,3832,1655
42283,932,3966,1659
42284,932,3978,351
42285,932,5923,214
42286,932,6064,556
42301,933,154,1252
42302,933,182,510
42303,933,195,530
42304,933,199,785
42305,933,207,791
42306,933,225,1519
42307,933,226,310
42308,933,227,462
42309,933,228,880
42310,933,229,773
42311,933,416,354
42312,933,424,1076
42313,933,425,717
42314,933,432,306
42315,933,439,585
42316,933,533,370
42317,933,614,889
42318,933,618,371
42319,933,715,506
42320,933,716,518
42321,933,932,297
42322,933,962,340
42323,933,969,549
42324,933,982,516
42325,933,1090,361
42326,933,1151,355
42327,933,1246,332
42328,933,1376,301
42329,933,1400,425
42331,933,1632,767
42332,933,1633,413
42333,933,1768,362
42334,933,1949,318
42335,933,1976,402
42337,933,2815,699
42338,933,4384,329
42339,933,4448,432
42341,933,4459,837
42344,933,10617,779
42345,933,11177,4023
42347,933,11179,385
42349,933,11181,366
42351,934,154,266
42352,934,163,135
42353,934,190,434
42354,934,206,489
42355,934,207,129
42356,934,226,313
42357,934,227,388
42358,934,230,95
42359,934,233,243
42360,934,234,95
42361,934,434,112
42362,934,554,111
42363,934,562,506
42364,934,599,130
42365,934,614,159
42366,934,630,94
42367,934,707,223
42368,934,709,97
42369,934,846,116
42370,934,868,132
42371,934,917,91
42372,934,959,106
42373,934,964,157
42374,934,1110,141
42375,934,1131,429
42376,934,1216,446
42377,934,1239,182
42378,934,1369,118
42379,934,1901,296
42380,934,1976,101
42381,934,2362,140
42383,934,2415,367
42384,934,2424,274
42385,934,2823,203
42386,934,2855,147
42387,934,3258,311
42388,934,4079,109
42389,934,4354,113
42390,934,4356,205
42391,934,6824,107
42392,934,6836,302
42395,934,7625,107
42401,935,2,428
42402,935,9,108
42403,935,13,122
42404,935,30,364
42405,935,72,185
42406,935,153,353
42407,935,487,108
42408,935,510,193
42409,935,515,392
42410,935,878,93
42411,935,1256,145
42412,935,1277,107
42413,935,1292,296
42415,935,1295,80
42416,935,1300,176
42417,935,1303,536
42419,935,1314,91
42422,935,1401,148
42423,935,1793,219
42424,935,2166,91
42426,935,3188,177
42428,935,4317,255
42429,935,4318,222
42430,935,4871,205
42432,935,4876,152
42433,935,5670,76
42437,935,11186,284
42444,935,11193,87
42451,936,603,1327
42452,936,616,931
42453,936,744,1463
42454,936,748,1735
42455,936,756,545
42456,936,772,453
42458,936,1222,625
42459,936,1745,586
42460,936,1943,972
42461,936,1945,597
42462,936,1965,405
42463,936,1969,791
42464,936,2146,745
42465,936,2149,782
42466,936,2161,392
42468,936,2605,373
42469,936,2667,1236
42470,936,2668,1146
42471,936,2669,850
42473,936,2671,1114
42474,936,2672,901
42475,936,2673,2211
42476,936,2674,365
42478,936,2677,603
42479,936,2681,1454
42480,936,2688,405
42481,936,2691,385
42482,936,4865,315
42483,936,7470,315
42485,936,7493,434
42487,936,10518,722
42488,936,11128,393
42489,936,11200,1422
42490,936,11201,1264
42492,936,11203,459
42494,936,11205,406
42501,938,71,1746
42502,938,89,595
42503,938,166,1549
42504,938,229,836
42505,938,289,1300
42506,938,291,3263
42507,938,295,712
42508,938,297,1588
42509,938,299,488
42510,938,300,1234
42511,938,301,572
42512,938,302,934
42513,938,310,4119
42514,938,316,503
42515,938,317,498
42516,938,344,1153
42517,938,377,494
42518,938,378,129595
42519,938,466,5819
42520,938,490,527
42521,938,498,6425
42522,938,499,1984
42523,938,518,2402
42524,938,680,12210
42525,938,907,777
42526,938,913,648
42527,938,930,2253
42528,938,972,956
42529,938,1037,718
42530,938,1377,1150
42531,938,1455,605
42532,938,2014,1239
42533,938,2607,2832
42535,938,3859,696
42536,938,4761,704
42537,938,4817,510
42540,938,7191,599
42541,938,9187,9358
42542,938,9193,555
42543,938,11217,3150
42551,939,157,341
42552,939,209,1055
42553,939,257,803
42554,939,317,366
42555,939,344,346
42556,939,486,1646
42557,939,492,1127
42558,939,493,863
42559,939,498,1184
42560,939,500,1005
42561,939,507,517
42562,939,528,474
42563,939,693,766
42564,939,779,720
42565,939,810,873
42566,939,811,1439
42567,939,813,1047
42568,939,816,827
42569,939,823,359
42571,939,845,510
42572,939,953,392
42573,939,955,590
42574,939,1044,495
42575,939,1091,827
42576,939,1116,717
42577,939,1145,456
42578,939,1180,450
42579,939,1188,412
42580,939,1190,938
42581,939,1200,510
42582,939,1672,10595
42583,939,1866,497
42584,939,1868,1603
42585,939,2062,638
42586,939,2352,515
42587,939,2619,540
42588,939,2940,1044
42591,939,3621,537
42592,939,5100,923
42594,939,6249,630
42601,940,59,275
42602,940,97,777
42603,940,154,328
42604,940,190,295
42605,940,203,242
42606,940,212,385
42607,940,221,282
42608,940,227,576
42609,940,228,1190
42610,940,427,535
42611,940,428,444
42612,940,429,847
42613,940,533,843
42614,940,562,269
42615,940,620,271
42616,940,630,360
42617,940,735,303
42618,940,851,1076
42619,940,1089,1114
42620,940,1384,660
42621,940,1416,327
42622,940,1510,317
42623,940,1511,300
42624,940,1519,547
42625,940,1934,259
42626,940,2131,251
42627,940,2537,389
42628,940,2614,549
42629,940,3293,281
42630,940,3945,452
42631,940,4064,524
42632,940,4079,279
42634,940,4742,606
42636,940,7525,1117
42637,940,8043,822
42638,940,8656,306
42640,940,9632,252
42642,940,10080,567
42644,940,11229,1410
42645,940,11230,1289
42649,940,11234,366
42651,941,65,106
42652,941,89,459
42653,941,166,2887
42654,941,191,6943
42655,941,208,4359
42656,941,209,176
42657,941,223,15200
42658,941,228,1086
42659,941,230,134
42660,941,293,229
42661,941,313,226
42662,941,318,443
42663,941,333,3153
42664,941,425,105
42665,941,544,12815
42666,941,680,95
42667,941,691,85
42668,941,693,3311
42669,941,696,4229
42670,941,704,20118
42671,941,757,3187
42672,941,794,259
42673,941,1097,738
42674,941,1186,96
42675,941,1383,106
42676,941,1400,4360
42677,941,1464,143
