C:\Users\raffa\AppData\Local\Programs\Python\Python36-32\python.exe "C:/Users/raffa/Desktop/Trabalhos 8 Periodo/Inteligencia Artificial/recommender-system/unsupervised/src/main.py"
                                             Artista  cluster
2332                     Everything Is Made in China        7
3073                                      Shearwater        7
3465                                    Frank Turner        7
5631                                       Venus Hum        7
6045                                  Whisper Signal        7
6033                                        Scanners        7
5586                                   The Eames Era        7
5236                                           Rockz        7
3086                               Frightened Rabbit        7
3373                                Bonde da Stronda        7
2083                                   GOBBLE GOBBLE        7
5111                                          Porter        7
6035                                    Halifax Pier        7
3066                                 The Young Veins        7
2335                                       ITAKDALEE        7
6044                                       Tina Dico        7
3238                                    The Unicorns        7
3809                                           Sash!        8
3175                                 Κώστας Μαρτάκης        8
2020                                   Lords of Acid        8
936                                       Digitalism        8
4204                               Felix da Housecat        8
5881                                   Mateo & Matos        8
939                                Armand van Helden        8
2172                                   Basic Element        8
4203                                  Red Red Groovy        8
879                                        Talamasca        8
892                                   Above & Beyond        8
1742                                     Count Basie        8
5808                                        Infadels        8
2048                                      Will Smith        8
891                                      Cosmic Gate        8
2534                                     Junior Boys        8
2033                               Montgomery Gentry        8
941                                         deadmau5        8
5176                                           athas        8
2708                                      Joey Negro        8
942                                   Martin Solveig        8
944                              Simian Mobile Disco        8
709                                         DJ Sammy        8
1075                                 The Medic Droid        8
2051                                       Girl Talk        8
3026                                       Safri Duo        8
3165                                             莫文蔚        8
5572                                       Alter Ego        8
5070                             The Rorschach Audio        8
904                                              XP8        8
5693                                    Terror Squad        8
2706                                         No Halo        8
2705                                  Haji & Emanuel        8
5368                                        Tim Berg        8
3769                                    Jason Walker        8
3168                                           Armik        8
2026                                             ATC        8
4180                                           Stunt        8
412                               The Isley Brothers        8
3171                                             蕭亞軒        8
902                                        4 Strings        8
5445                                     Inner Place        8
5894                                      Human Life        8
707                                           Fragma        8
2703                                         Hott 22        8
2841                                    Aggro Santos        8
702                                        Novaspace        8
1712                                       Milk Inc.        8
5550                                 Plácido Domingo        8
4819                                           Snap!        8
5441                                      This Light        8
935                                       Freemasons        8
3174                                Валерий Леонтьев        8
894                             Stoneface & Terminal        8
2699                                    Soulsearcher        8
934                            The Chemical Brothers        8
5570                                     Moonbootica        8
2529                                         Vitalic        8
3335                                     Gabry Ponte        8
3166                                      Jesse Cook        8
947                                         MSTRKRFT        8
897                                  Brooklyn Bounce        8
2532                                       Sebastian        8
3206                                        En Vogue        8
949                                         Pendulum        8
4675                                          D:Ream        8
2758                                     Hyper Crush        8
2086                                            Pnau        8
6092                                         Grenada        8
98                                          Delerium        8
688                              Information Society        8
5138                                Claude VonStroke        8
3001                                Innerpartysystem        8
3239                                        KABRIANA        8
4668                                  Lisa Scott-Lee        8
1639                                    Robert Miles        8
5719                                    ELECTROANOVA        8
5836                                      Plastikman        8
3922                                    The Drifters        8
1042                                  Samantha Mumba        8
3918                                       Junkie XL        8
3917                                          Darude        8
3915                                              BT        8
3914                                         DJ Dean        8
1006                                        Nadia Oh        8
3913                                         DJ Ph0X        8
1626                                       Bonaparte        8
3951                                          C-Bool        8
2481                                Natalia Kukulska        8
4690                                       Ty Segall        8
222                                             T.I.        8
223                                       Kanye West        8
3977                                        Preslava        8
2486                                             GMS        8
4009                                           Kenna        8
3973                                       ZeRo-BaSs        8
81                                         De/Vision        8
2488                                          Astrix        8
587                                         Ministry        8
1608                                           Plaid        8
1033                                       Dan Balan        8
1616                      The Future Sound of London        8
1622                                 Bondage Fairies        8
2126                                   Pretty Lights        8
4707                                           ravex        8
1551                                Late of the Pier        8
3952                                  Jeckyll & Hyde        8
3950                                        MBrother        8
6019                                   BO$$ in drama        8
2077                          Yolanda Be Cool & DCUP        8
1046                                  Madison Avenue        8
6024                                    Technotronic        8
3208                                           Diddy        8
3207                                        Club RАЙ        8
5427                        And Then There Were None        8
3719                                          Danger        8
4617                                  Os Arrebatados        8
1473                                     Josh Turner        8
4115                                             iiO        8
4116                        Miss Kittin & The Hacker        8
3842                                 Chicks on Speed        8
2451                                             JYJ        8
4772                                           Lorie        8
69                                             Japan        8
4610                                Antonio Banderas        8
3195                                     Blaqk Audio        8
661                                 Armin van Buuren        8
5166                                   Steve Angello        8
5391                                          Hybrid        8
4799                                       Mr. Vegas        8
389                                     Space Cowboy        8
74                                       The Notwist        8
1674                               The Dust Brothers        8
2145                                         Kaskade        8
4739                                     Electrovamp        8
6020                                  Designer Drugs        8
5402                                    Mondo Grosso        8
5865                                           sifow        8
5866                                           Erika        8
4644                          Ruth Flowers Mamy Rock        8
1502                                     Shaun Baker        8
695                                      Solar Stone        8
5400                                          80kidz        8
3323                        Hercules and Love Affair        8
1499                                      Eric Prydz        8
974                                   Wisin & Yandel        8
1497                                       Nightcore        8
1496                                         Scooter        8
4081                                 dZihan & Kamien        8
6021                                         Shannon        8
2141                                   Blank & Jones        8
5105                                           Benga        8
1665                            The Bloody Beetroots        8
3214                                 Ulrich Schnauss        8
1498                                         Morandi        8
4205                                      The Shamen        8
3729                                  Junior Caldera        8
2652                                  Paul Oakenfold        8
5040                                      Steve Aoki        8
2207                                         Taleesa        8
2380                                          Tricky        8
802                                          Orbital        8
5955                                   Quentin Elias        8
4950                                     Rex the Dog        8
4505                                             112        8
2230                                   Benny Benassi        8
621                                    Rogue Traders        8
2212                                     Fun Factory        8
5492                                       Ultrabeat        8
5930                                   Benassi Bros.        8
5524                                       FC/Kahuna        8
5030                           Bodies Without Organs        8
35                                          Röyksopp        8
2916                              Electric Valentine        8
4361                                         Soldout        8
4362                                   Mouse on Mars        8
4346                                    Bomfunk MC's        8
5025                               Astral Projection        8
4948                                     Bag Raiders        8
1821                                Suicidal Romance        8
1338                                         Capsule        8
4921                                      Duck Sauce        8
5676                                       Leftfield        8
3052                                         Chicane        8
1985                                            伊藤由奈        8
1333                                    Aira Mitsuki        8
395                                         Kid Cudi        8
2233                                         Chromeo        8
1828                                  Dangerous Muse        8
721                                      Teen Hearts        8
4524                                            Gala        8
4308                                      Paffendorf        8
2204                                       Masterboy        8
2231                                     The Presets        8
3593                                    Offer Nissim        8
2694                                     StoneBridge        8
5956                                     Sean Ensign        8
2649                                             ILS        8
1326                                      DJ Earworm        8
5563                                           Turbo        8
5649                                         Tigarah        8
5774                                      Karsh Kale        8
1232                                            동방신기        8
611                              Sneaky Sound System        8
2217                                       Eiffel 65        8
4414                                        System F        8
4415                                Antoine Clamaran        8
742                                             Fake        8
3458                                  David Vendetta        8
4417                                    Laurent Wolf        8
2938                                   Banco de Gaia        8
1911                                     A1 Bassline        8
2617                                  Chris Spheeris        8
4421                                    We Have Band        8
2371                                       Timo Maas        8
3460                                          Axwell        8
3461                                       Ian Carey        8
3463                                          Rank 1        8
2600                                        E Nomine        8
2222                                 Bertine Zetlitz        8
2219                                 Gigi D'Agostino        8
4998                                         Halovox        8
4467                                     Jam & Spoon        8
761                                        Provision        8
14                                           And One        8
3531                                        The Whip        8
4374                                         Massari        8
55                                          Cut Copy        8
3444                                    Alex Gaudino        8
51                                     Groove Armada        8
5937                           Les Rythmes Digitales        8
5938                                       S'Express        8
1935                                      Underworld        8
5747                                             JES        8
5748                                           Modjo        8
3519                                             LFO        8
4983                                 Thieves Like Us        8
1244                               Guru Josh Project        8
3512                                      Reni Jusis        8
3449                                        Cory Lee        8
4470                               Ultraviolet Sound        8
4992                                     Ien Oblique        8
5767                                 Jessica Jarrell        8
1808                               Sébastien Tellier        8
3129                                         Peaches        8
5415                                       Magic Box        8
599                                       Nitzer Ebb        8
533                             Asian Dub Foundation        8
1121                                    Ellen Allien        8
5465                                 House Boulevard        8
61                                           Kosheen        8
3700                                 Charlie Winston        8
2243                                     2 Unlimited        8
848                                Jelly Roll Morton        8
3658                                     Sesto Sento        8
2669                                   Dennis Ferrer        8
3657                                    Ananda Shake        8
524                                 Boards of Canada        8
5729                                     Stereo MC's        8
2408                       Does It Offend You, Yeah?        8
2242                                            DatA        8
539                               The Crystal Method        8
717                                 Breathe Carolina        8
1373                                         50 Cent        8
4240                                     Pulsedriver        8
4263                                           Чи-Ли        8
4892                                         Muscles        8
2007                                          Akufen        8
3133                                      Kiley Dean        8
2404                                       Sohodolls        8
4889                       Trance Atlantic Air Waves        8
2240                                     Gipsy Kings        8
4259                                Motel Connection        8
2548                                        Robert M        8
3675                                     The Beloved        8
5343                                       Extrawelt        8
2856                              Clazziquai Project        8
2678                                           Uffie        8
5908                                     Dot Allison        8
6086                                    Michael Mind        8
509                                              ATB        8
2239                                   Ferry Corsten        8
3382                                            Mylo        8
65                                 Ministry of Sound        8
1800                                      Myah Marie        8
2198                                 The Soundlovers        8
1352                                   Dizzee Rascal        8
5355                                   KT Wanderlust        8
3708                                         Dondria        8
47                                        Electronic        8
2343                                    Audio Bullys        8
2410                                   Junior Senior        8
1083                                        Everlife        9
4173                                  Najoua Belyzel        9
228                                      Queensberry        9
5471                                           Milla        9
5604                                          Планка        9
4669                                   Юлия Савичева        9
5226                                             M2M        9
3099                               Girls Can't Catch        9
4665                                         Sabrina        9
4586                                     Jody Watley        9
5250                                     Sailor Moon        9
4053                                     Lesley Gore        9
630                                  Alexandra Burke        9
5452                                  Alin Coen Band        9
1383                                         Aaliyah        9
1526                                         Wanessa        9
1041                                   Holly Valance        9
1036                                    Paris Hilton        9
448                                 Helena Paparizou        9
1240                                         Solange        9
1242                               Michelle Williams        9
2120                                  Marilyn Monroe        9
5764                                           Elize        9
1029                                         Serebro        9
458                                           Hadise        9
5756                                    Chloe Lowery        9
1400                                     Ajda Pekkan        9
4568                                        Мельница        9
478                                           Lights        9
5128                                       Vitamin C        9
2483                                   Rebecca Black        9
2482                                            Ania        9
3997                                              絢香        9
2602                                     Paula Abdul        9
3995                              Every Little Thing        9
1403                                     Hande Yener        9
612                                        Chew Lips        9
1031                                    Жанна Фриске        9
3993                                              樹海        9
1034                                            Нюша        9
2680                                             ZAZ        9
1543                                      Bananarama        9
3241                                  Laura Branigan        9
2589                                     Luiza Possi        9
3242                                Deniece Williams        9
2218                                      Rosenstolz        9
2520                                    Teairra Mari        9
4234                                   Nerina Pallot        9
1234                                          Rie fu        9
2595                                             TLC        9
226                                        No Angels        9
1557                                       will.i.am        9
455                           Eleftheria Eleftheriou        9
5506                                       La Bouche        9
2194                                   Mr. President        9
4356                                    Kate Winslet        9
231                                   Annett Louisan        9
1331                                            소녀시대        9
2510                                          МакSим        9
2659                                             大塚愛        9
2515                                      All Saints        9
4155                                   Despina Vandi        9
239                                        Gabrielle        9
2152                                       Macy Gray        9
2154                                     Lene Marlin        9
1462                                 Coeur de Pirate        9
2657                                         モーニング娘。        9
4306                                          Buono!        9
2737                                     The Go-Go's        9
254                                           宇多田ヒカル        9
5478                                       Eva Avila        9
1314                                     Lara Fabian        9
3021                                            Nena        9
449                                        Kalomoira        9
4300                                            鈴木あみ        9
40                                              Sade        9
2157                                    Julee Cruise        9
4280                                     Karyn White        9
2663                     X-Patriate (Alan J. Lipman)        9
255                                            浜崎あゆみ        9
1440                                  Mónica Naranjo        9
1442                                          LeToya        9
4278                     Diana Ross and The Supremes        9
1337                                              윤하        9
1336                                            Kara        9
4150                                Transvision Vamp        9
4137                                             아이비        9
4277                                    The Supremes        9
2199                                  Jenny Berggren        9
5182                                         BC Jean        9
2200                                       Whigfield        9
68                                             Duffy        9
626                                    Delta Goodrem        9
4604                            Gregory and the Hawk        9
451                                    Laura Pausini        9
258                                             中島美嘉        9
5440                                   Sheena Easton        9
2563                                    The Pipettes        9
3134                                   Fagget Fairys        9
2547                                      Aura Dione        9
2196                                          Corona        9
465                                            Tamta        9
1177                                            Chic        9
4171                                        Superbus        9
263                                             Enya        9
2195                                          Alexia        9
1179                                      Diana Ross        9
57                                       Katie Melua        9
234                                             Lena        9
2748                                     Lea Michele        9
1184                                     Grace Jones        9
1187                                     Teena Marie        9
1045                               The Cheetah Girls        9
1371                                      Etta James        9
1507                                     Spice Girls        9
1285                                   Stacie Orrico        9
1044                                Christina Milian        9
1158                                         Stryper        9
1289                                  Gloria Estefan        9
5473                                     Holly Brook        9
1310                                     Vanessa-Mae        9
1308                                   Emma Shapplin        9
4592                                        Shahzoda        9
4623                                 The Shangri-Las        9
2565                                   Roxanne Emery        9
1130                                     Norah Jones        9
238                                          Monrose        9
2549                              Gosia Andrzejewicz        9
241                                     Sarah Connor        9
3212                                    Tracey Thorn        9
1304                Sarah Brightman & Andrea Bocelli        9
2568                            La Oreja de Van Gogh        9
2144                                        M People        9
235                                  Cassandra Steen        9
1050                                         Jamelia        9
1290                                     Emma Bunton        9
1049                                    Billie Piper        9
244                                           Diyana        9
606                                  Siobhan Donaghy        9
218                                             JoJo        9
5874                                     Melba Moore        9
1990                                           Agnes        9
3854                                   Melanie Fiona        9
201                                       Kat DeLuna        9
1989                                           Utada        9
391                               Nicole Scherzinger        9
5927                                           安倍なつみ        9
5366                                           Honey        9
5877                                   Roberta Flack        9
3563                                   Anna Ternheim        9
2350                                    Marit Larsen        9
5295                                    Marina Elali        9
3570                                    I Blame Coco        9
3756                                 Vanessa Paradis        9
1835                            The Bird and The Bee        9
3555                                            Mina        9
1797                                    Suzanne Vega        9
5873                                   Gloria Gaynor        9
2803                                  The Hush Sound        9
3642                                          Mecano        9
1739                                       Shontelle        9
205                                           Cassie        9
3788                                            Bebe        9
204                              Natasha Bedingfield        9
1659                                              현아        9
5283                                          Datura        9
160                                  Whitney Houston        9
4749                                       Azure Ray        9
5689                Brittany Murphy & Paul Oakenfold        9
1856                                     Matia Bazar        9
3874                                Au Revoir Simone        9
202                                      Danity Kane        9
4755                                         Yuridia        9
2353                              Stefanie Heinzmann        9
2915                                 Eliza Doolittle        9
1735                                  Claudia Leitte        9
978                                Kristinia DeBarge        9
965                                 Christian Chávez        9
3759                                 Natasha St-Pier        9
553                                     Gloria Trevi        9
2445                               Dusty Springfield        9
1817                                L'Âme Immortelle        9
3810                                    Tina Cousins        9
1812                                   Ivete Sangalo        9
551                                   Hannah Montana        9
2442                                  Ashley Roberts        9
2050                              Scarlett Johansson        9
2436                                    Leslie Mills        9
1813                                       Kelly Key        9
933                                   Lady Sovereign        9
5644                                      Girl Thing        9
719                                      Nicki Minaj        9
2439                            Jennifer Love Hewitt        9
4818                                 Lisa Stansfield        9
1987                              Corinne Bailey Rae        9
1818                                    Vive la Fête        9
3770                               Tristan Prettyman        9
3594                                           Amber        9
964                                      Dulce María        9
3311                                  Jessica Mauboy        9
1803                                           Lenka        9
2450                                          Diwali        9
177                                     Ana Carolina        9
4786                                            福原美穂        9
1832                            Charlotte Gainsbourg        9
2345                                    Paloma Faith        9
3398                                       Yael Naim        9
198                                 Katharine McPhee        9
167                                     Marisa Monte        9
5095                                            Lulu        9
554                                      Anna Carina        9
5091                                     Lisa Ekdahl        9
170                                      Céline Dion        9
5920                                            松浦亜弥        9
164                                     Mariah Carey        9
979                                       Girlicious        9
976                                  Lady Antebellum        9
545                                    Paulina Rubio        9
3456                                    Lucie Silvas        9
3376                                    Alison Moyet        9
407                                  Aretha Franklin        9
3498                                   Vanilla Ninja        9
187                                      Leona Lewis        9
3961                                        Eisblume        9
1773                                  Sara Bareilles        9
5661                                          Nâdiya        9
2013                                           ℃-ute        9
209                                      Keri Hilson        9
5317                                            SoKo        9
2852                               Butterfly Boucher        9
1895                  Pete Yorn & Scarlett Johansson        9
2471                                    Brooke Hogan        9
5118                                    Heather Nova        9
212                                           Fergie        9
6013                                         Harland        9
155                                     Toni Braxton        9
1927                                    Heidi Montag        9
5010                                         Phildel        9
2858                                             蔡依林        9
5947                          Martha and the Muffins        9
2104                                       The Corrs        9
3688                                   Giusy Ferreri        9
3983                   Magda Femme & Iwona Węgrowska        9
3703                                         Estelle        9
2103                                       Amy Grant        9
3980                                     France Gall        9
214                                          Ashanti        9
4879                           Francesca Battistelli        9
154                                     Keyshia Cole        9
4700                                           Alsou        9
2474                                   Wynter Gordon        9
2784                               My Little Airport        9
5663                                           Noemi        9
2373                                          Client        9
549                                  Marie Serneholt        9
2340                                   QUEST PISTOLs        9
6079                                    Angel Taylor        9
5276                                  Deborah Blando        9
984                                          Cherish        9
714                                         Jessie J        9
985                                 Miranda Cosgrove        9
986                                 Carrie Underwood        9
157                              Adriana Calcanhotto        9
3909                                Kasia Cerekwicka        9
5911                                          Dalida        9
981                                     Selena Gomez        9
4719                                    Bonnie Raitt        9
3282                              Olivia Newton-John        9
2014                                        Berryz工房        9
3515                                            Luka        9
3448                                     Anya Marina        9
731                                     Alesha Dixon        9
3929                              Gigliola Cinquetti        9
1991                                  Natasha Thomas        9
1997                                   Edyta Górniak        9
2922                                Regine Velasquez        9
3925                                     Rita Pavone        9
1995                                   Jordan Pruitt        9
1791                                    Greg Laswell       10
2959                                 Catherine Wheel       10
1359                                Sahara Hotnights       10
5971                                          Magnet       10
1794                                     Sean Lennon       10
5972                                            Kubb       10
4265                                       The Tears       10
4238                                        Evermore       10
2405                                       The Crash       10
4532                                Marcy Playground       10
4269                                     Electrelane       10
3632                                       The Films       10
1389                           Death from Above 1979       10
1351                             Dirty Pretty Things       10
5915                               Two Hours Traffic       10
832                                          Melvins       10
3383                                    Gang of Four       10
5907                                       Sing-Sing       10
2962                            My Brightest Diamond       10
5905                                           Trost       10
134                                     Sparklehorse       10
822                              Secondhand Serenade       10
1796                                       Pete Yorn       10
2558                                Pata de Elefante       10
4904                                             Sp7       10
4272                                        Longview       10
838                                             Lush       10
2545                                      Quietdrive       10
1811                                  James Morrison       10
1354                              Julian Casablancas       10
285                                       Rilo Kiley       10
4298                                  Sleater-Kinney       10
5562                                          A Camp       10
4400                                        The Like       10
1934                                             M83       10
3085                                Nightmare of You       10
278                                Tokyo Police Club       10
1253                                        Pavement       10
3505                                     Inmigrantes       10
780                    The Good, the Bad & the Queen       10
617                                     Annie Lennox       10
5666                                 The Boo Radleys       10
4381                                     Superguidis       10
4971                                        Sea Wolf       10
4378                                 Carissa's Wierd       10
3062                                 Armor for Sleep       10
432                                    Elliott Smith       10
1258                                        Four Tet       10
1239                                           Adele       10
4407                                     Morningwood       10
3464                                  Matt Nathanson       10
5313                                     David Usher       10
437                                             Pulp       10
3077                                 The Radio Dept.       10
1204                                            Devo       10
5002                                  Modern Thieves       10
762                                            Curve       10
1202                                      The Frames       10
1929                                    Plastiscines       10
3491                                         Shellac       10
1904                          Motion City Soundtrack       10
1901                                  The Distillers       10
5000                                        TheTrees       10
442                                      of Montreal       10
2929                                       Buzzcocks       10
4530                                     The Walkmen       10
1870                                          Cranes       10
1867                                  Throwing Muses       10
2949                                           Elbow       10
3572                                 The Futureheads       10
1153                                          T. Rex       10
1959                                Love and Rockets       10
3418                                        The View       10
290                                      Wolf Parade       10
150                                             Eels       10
803                         Architecture in Helsinki       10
292                              Broken Social Scene       10
2656                                   Emilie Autumn       10
807                                  Los Campesinos!       10
3412                                      The Rifles       10
809                          Antony and the Johnsons       10
3410                                 Nine Black Alps       10
3596                                    The Jacobins       10
789                                       Noir Désir       10
3109                             Something Corporate       10
3561                                        Mudvayne       10
5021                                     Dead Meadow       10
3536                                     Paul Weller       10
2638                           The Pigeon Detectives       10
5776                                        Bankrupt       10
726                                           Fresno       10
4363                                  Death in Vegas       10
3108                                   Sondre Lerche       10
1858                                     The Feeling       10
5564                               The Boomtown Rats       10
4357                                            dEUS       10
4960                                         Dr. Dog       10
4352                                      The Crowns       10
797                                    Leonard Cohen       10
1171                                          Zero 7       10
6064                                 Hurricane Bells       10
1392                                           Feist       10
5526                           The Teardrop Explodes       10
130                                 The Decemberists       10
2993                                      Neon Trees       10
2798                                      Good Shoes       10
3866                                       Levellers       10
420                                      Iron & Wine       10
1679                            Automatic Loveletter       10
304                                       Ra Ra Riot       10
2988                                   Circa Survive       10
3852                        Neverending White Lights       10
3307                                Antonio Birabent       10
668                                  At the Drive-In       10
4108                                             Poe       10
3848                                      Josh Rouse       10
115                                      Bright Eyes       10
2267                                      Spacemen 3       10
132                                        DeVotchKa       10
4114                                     Love Is All       10
4764                                         Sleeper       10
1463                                A Cursive Memory       10
4783                                 Sugarplum Fairy       10
4784                                         Kilians       10
4787                                       Lisa Loeb       10
956                                           Mogwai       10
5288                                   The Bluetones       10
2054                                Richard Ashcroft       10
3817                                      Aeon Spoke       10
1448                                 TV on the Radio       10
4144                                   Edwyn Collins       10
2168                                       CocoRosie       10
4113                                         Voxtrot       10
5104                                       Meg & Dia       10
2796                               My American Heart       10
