
                                                Artista  cluster
8850                                         AMMAN/JOSH       45
4034                                          Pendulums       45
5373                                 Orient Expressions       45
5897                                         Nox Arcana       45
3146                                    Дмитрий Маликов       45
4038                                                  Ø       45
7118                                         Lackluster       45
6587                                    Mathias Grassow       45
8490                         Speedcore Front Ost Berlin       45
9034                                      Oliver Shanti       45
8835                                       Justin Adams       45
612                                 Casino Versus Japan       45
6990                                   Foxes In Fiction       45
8780                                          Hakim Bey       45
6925                                              Lycia       45
8838                                Dahmane El Harrachi       45
110                                           The Boats       45
8520                                           Achillea       45
631                                               Proem       45
6929                             Love Spirals Downwards       45
7116                                              Loess       45
801                                               Yanni       45
8851                                     Circadian Eyes       45
5797                                          Zero Cult       45
4026                                   Mohave Triangles       45
3911                         Black Tape for a Blue Girl       45
1030                                          Sunn O)))       45
2639                                            Seefeel       45
6993                                              Yagya       45
5804                                    dZihan & Kamien       45
4919                                             Gescom       45
8726                                          Loop Guru       45
3999                                          Ben Houge       45
7803                                           Tristeza       45
9057                                        Deva Premal       45
6845                                  Kjartan Sveinsson       45
6088                                      Flesh & Space       45
7292                               True Colour of Blood       45
6078                                    The Arcade Fire       45
3665                                              Halou       45
4646                                             Norrda       45
7298                                     Der WaldläUfer       45
4481                                         Kammarheit       45
6784                                              Adore       45
7239                                            pg.lost       45
4477                                      Velvet Cacoon       45
9052                                              Aonua       45
7237                                     Akira Kosemura       45
6783                                            Anugama       45
3020                                Bosques de mi Mente       45
8825                                       Hamza El Din       45
9049                                Jason Edward Dudley       45
5592                                      Secret Garden       45
8370                                    The Pax Cecilia       45
7300                                         Waldläufer       45
9154                                        Prem Joshua       45
3750                                   Phutureprimitive       45
5499                                           Karunesh       45
8275                                             Oil 10       45
8827                                            Abdelli       45
6802                            Suffocate For Fuck Sake       45
7248                                     David Helpling       45
1417                                   Ludovico Einaudi       45
4532                                        Harold Budd       45
6821                                     Steven Halpern       45
7586                                           The Milo       45
4529                                       Gregor Samsa       45
4526                                     Stafrænn Hákon       45
5411                                   Shape of Despair       45
9127                                           Subsollo       45
1415                                     Frozen Silence       45
8649                                                Aus       45
6182                                             Epic45       45
8971                             Celestial Aeon Project       45
6116                                     Shiva in Exile       45
2803                                              Cynic       45
6104                                             Ruxpin       45
2133                                            Xasthur       45
1412                                          Balmorhea       45
2449                                              Woods       45
2131                                            Antaeus       45
7251                                          Roger Eno       45
2116                                          Leviathan       45
7249                                     Medwyn Goodall       45
6807                                   Altar of Plagues       45
6804                            Pianos Become The Teeth       45
9093                               Arild Andersen Group       45
7726                                         Dan Gibson       45
7866                                          Ben Woods       45
4657                                            Yen Pox       45
8296                                 Experimental Model       45
4188                                     The Dead Texan       45
6769                                             Sync24       45
843                                         Solar Stone       45
1394                                       Lisa Gerrard       45
6768                                               Cell       45
6760                                         Chroma Key       45
7563                                           Moonhill       45
9042                                            B-Tribe       45
4743                              Single Cell Orchestra       45
3744                                         Tripswitch       45
6245                                    False Awakening       45
7315                                     Roger Subirana       45
4365                                         Jesse Cook       45
7626                                        Benn Jordan       45
9075                                             Deuter       45
6770                                             Dymons       45
6388                          Wolves in the Throne Room       45
3743                                         Eat Static       45
4377                                            Chambao       45
3512                                   Molotov Solution       45
1522                                         Audioslave       46
953                                                Tool       46
420                                            Deftones       46
3679                                               Fuel       46
815                                           Disturbed       46
2151                                    Velvet Revolver       46
397                                         Limp Bizkit       46
595                                        Apocalyptica       46
5994                                     Element Eighty       46
3                                        Marilyn Manson       46
874                                            Slipknot       46
3178                                             Clutch       46
151                                    System of a Down       46
401                                        Lostprophets       46
1508                                  Breaking Benjamin       46
396                                    Three Days Grace       46
1123                                        Tenacious D       46
1602                           Rage Against the Machine       46
1967                                           Kid Rock       46
5754                                      Steve Stevens       46
963                                          Stone Sour       46
2607                                       Ugly Kid Joe       46
398                                             Seether       46
1455                                         Guano Apes       46
324                                           Crossfade       46
407                                             Flyleaf       46
703                                         Soundgarden       46
5331                                            Taproot       46
425                                                Korn       46
426                                   Within Temptation       46
767                                               Angra       46
941                                    A Perfect Circle       46
404                                                Cold       46
1551                                          Shinedown       46
942                                       Faith No More       46
700                                            Therapy?       46
701                                     Alice in Chains       46
3062                                             Staind       46
405                                          Papa Roach       46
1873                                               Flaw       46
427                                            Static-X       46
929                                           Rammstein       46
418                                              P.O.D.       46
2259                                              Adema       46
8087                                             Ünloco       46
3292                                             Busted       47
7504                                       Борис Апрель       47
8112                                          Olly Murs       47
6989                                        Telekinesis       47
7733                                      Jimmy Robbins       47
2162                                              MBLAQ       47
2413                                        Patrick Nuo       47
245                                     David Archuleta       47
367                                        Aaron Carter       47
8655                                       Ender Thomas       47
4983                                                  비       47
5643                                        Boyz II Men       47
5117                                        Mike Posner       47
6695                                  Султан Садыралиев       47
3365                                         Tiago Iorc       47
3862                                              SS501       47
7507                                       Mark Medlock       47
823                                       Frank Sinatra       47
4073                                              LMFAO       47
2920                                             Ice MC       47
6691                                    Мирбек Атабеков       47
8653                                    Gay Fairy Tales       47
8445                                        Alex Metric       47
3289                                      Brad Kavanagh       47
2921                                       Andrew Sixty       47
369                                              *NSYNC       47
6134                                         Дима Билан       47
3859                                            w-inds.       47
5977                                     Mustafa Sandal       47
4591                                            Jedward       47
2896                                         Double You       47
316                                        Super Junior       47
3295                                       Jason Derülo       47
1363                                      The Ready Set       47
1206                                    Lady Antebellum       47
2898                                      Mr. President       47
551                                     Kostas Martakis       47
3807                                               Mash       47
1667                                        Josh Groban       47
8654                                     Josh Henderson       47
7932                                                羅志祥       47
4158                               Antônio Carlos Jobim       47
325                                            G-Dragon       47
2629                                             Tarkan       47
7933                                                今井翼       47
8176                                      Filipe Guerra       47
6446                                     Travis Garland       47
6363                                      Andy Williams       47
4880                                          Zac Efron       47
2671                                              Danny       47
546                                          Eric Saade       47
1197                                      Tiziano Ferro       47
2675                                        Blake Lewis       47
300                                            BIG BANG       47
3245                                      Joe McElderry       47
541                                          Dima Bilan       47
3482                                         Crazy Loop       47
4442                                  The Bigger Lights       47
4440                                    Artist Vs. Poet       47
1196                          Christopher Von Uckermann       47
8185                                        Bobby Darin       47
2672                                                Ola       47
5169                                     Sergey Lazarev       47
7931                                               滝沢秀明       47
8242                                             E-Type       47
1362                                     Stephen Jerzak       47
2484                                    Eros Ramazzotti       47
2894                                            DJ BoBo       47
3881                                       Marco Masini       47
5521                                     Måns Zelmerlöw       47
3311                                     Greyson Chance       47
6702                                            Бекчоро       47
3420                                           Tim Maia       47
7930                                             タッキー＆翼       47
3804                                      Blake McGrath       47
366                                     Jesse McCartney       47
385                                           M. Pokora       47
1227                                       Ricky Martin       47
2842                                         Will Young       47
4491                                       Kevin Rudolf       47
3429                                       Cody Simpson       47
6561                                             Tyrese       47
7829                                       Andrew Belle       47
1643                                       Simon Curtis       48
7643                    Francesca Reggio and Blue Shift       48
5598                                      The Postmarks       48
8763                                                BFF       48
4316                                    Coconut Records       48
567                                         The Pierces       48
5011                                          Tahiti 80       48
7071                                          Lisa Loeb       48
2277                                    Christina Perri       48
380                                    nevershoutnever!       48
827                                                 Jem       48
3954                                          Donkeyboy       48
4062                               Peter Bjorn and John       48
5775                                        A.C. Newman       48
4350                                        Anna Nalick       48
3785                                     The Hush Sound       48
6858                                     The Submarines       48
2447                                          The Shins       48
972                            Architecture in Helsinki       48
5191                                             The Dø       48
5930                                      Edwyn Collins       48
1972                                          The Drums       48
1886                                              Stars       48
1977                   The Pains of Being Pure at Heart       48
5450                                         Josh Rouse       48
998                                 Secondhand Serenade       48
1806                                           Deerhoof       48
4271                                      Sondre Lerche       48
8480                                       stellastarr*       48
5862                                                Poe       48
7945                                        David Usher       48
4270                                           Fanfarlo       48
8417                                         The Grates       48
731                                          Dragonette       48
6660                                        Youth Group       48
187                            Clap Your Hands Say Yeah       48
8327                                             A Camp       48
2064                               A Rocket to the Moon       48
7182                                    Ximena Sariñana       48
745                                            VV Brown       48
3194                                          The Crash       48
1725                                 Julian Casablancas       48
3853                                  Butterfly Boucher       48
744                                        Annie Lennox       48
7865                                              Orson       48
1370                                          Liz Phair       48
3075                                       The Thermals       48
9189                                           Amycanbe       48
3774                                  Spaghetti Vabune!       48
8015                                     Hello Saferide       48
564                                            Owl City       48
1301                                     Love Spit Love       49
8366                                      Velocity Girl       49
7681                                     Rock Kills Kid       49
4721                                           Tomahawk       49
8416                                             Pagoda       49
4346                               The Dangerous Summer       49
8599                                      Wayside Drive       49
2823                                            Dolphin       49
7150                                            Çilekeş       49
9008                                               Zwan       49
5489                                        The Feelies       49
6215                                              Sôber       49
2012                                         Rogue Wave       49
8424                                            Seigmen       49
403                             This Beautiful Republic       49
8798                                   Sworn II Silence       49
8251                                 Chester Bennington       49
3097                                     Адаптация Пчёл       49
8116                                           Vib Gyor       49
7322                                            Jonah33       49
7416                                       Apartment 26       49
7196                                           The dB's       49
1385                                  Black Light Burns       49
4753                               Camper Van Beethoven       49
9217                                      Colour Revolt       49
9215                                  So Long Forgotten       49
8432                                               Kreş       49
6617                                        Nação Zumbi       49
4400                                       Die So Fluid       49
8732                                 The Scaramanga Six       49
2702                                            Lao Che       49
7610                                         Headlights       49
3058                                           Stigmata       49
980                                             Rishloo       49
5535                                           Massacre       49
7556                                           Farewell       49
5315                                              Korea       49
8409                                   Course of Nature       49
9151                                               Lava       49
7202                                      Twin Atlantic       49
7595                                       Permanent Me       49
8404                                        Özlem Tekin       49
7525                                              Dolly       49
5860                                   Babes in Toyland       49
2548                                         Klimt 1918       49
9106                          Rocco DeLuca & The Burden       49
421                                             Traff!c       49
1516                                          Black Lab       49
4933                                 Jesus Was Homeless       49
673                                              Avatar       49
6970                                            Cave In       49
5374                                            Pinhani       49
3181                                       Jars of Clay       49
7343                                          Superdrag       49
6497                                        7 Days Away       49
3388                                       Static Cycle       49
416                                    Tracktor Bowling       49
1739                                           Jane Air       49
413                                      Digital Summer       49
7097                                      The Blue Nile       49
8217                                   Middle Class Rut       49
7464                                               Kumm       49
7280                            A Thorn for Every Heart       49
7742                                       Matthew West       49
7827                                        Özlem Tekİn       49
7732                                               Goot       49
4885                                       Meat Puppets       49
2457                                           Fastball       49
2256                                          Blowsight       49
2058                                       Hayko Cepkin       49
6861                                      Black Francis       49
5784                                        The Samples       49
6468                                  Stabbing Westward       49
7570                                       Hey Mercedes       49
2880                                            Kutless       49
7572                              Further Seems Forever       49
7565                                             Kurban       49
8436                                            R.Sigma       49
6210                                             Pamela       49
6343                                    One Less Reason       49
3232                               The Twilight Singers       49
4651                                           Karapaks       49
5631                                  Nasser Cheshmazar       50
5458                                          Nino Rota       50
5379                              Sunny Day Real Estate       50
8356                                          Fat Segal       50
5655                                               鷺巣詩郎       50
1369                                  Weird Al Yankovic       50
5438                                        The Archies       50
5529                                                桜庭統       50
5421                               The Partridge Family       50
5538                                   Evan Rachel Wood       50
8201                                           Avenue Q       50
5687                                      NEEDTOBREATHE       50
5354                                     Do As Infinity       50
1186                                         Terry Reid       50
5310                                 Takanashi Yasuharu       50
5601                                       Moulin Rouge       50
5420                                          Sha Na Na       50
5162                                       Low Shoulder       50
5486                                                 譚盾       50
8263                                      Michael Brook       50
8167                                    König der Löwen       50
5634                                    Zooey Deschanel       50
1442                                    Jonathan Larson       50
1553                                               増田俊郎       50
1416                                         Soundtrack       50
5477                                      Trevor Morris       50
6339                                       ORANGE RANGE       50
4682                                             ksandr       50
2704                                       Monty Python       50
3876                                               植松伸夫       50
6364                                          Doris Day       50
6234                                     Johnny Pearson       50
6236                       Peter Thomas Sound Orchestra       50
6237                                      Lalo Schifrin       50
3846                                          Mark Snow       50
6238                                      Henry Mancini       50
3810                                          Ryan Star       50
4740                                                 天門       50
4742                                               川井憲次       50
6034                                    Sunidhi Chauhan       50
4744                                      The Seatbelts       50
7360                                       Ilan Eshkeri       50
7619                                       Gavin Friday       50
4764                                               下村陽子       50
7915   Meryl Streep, Julie Walters & Christine Baranski       50
8581                                              skins       50
2361                                            Arcanum       50
2372                                              South       50
469                                        LaVern Baker       50
7324                                    Amanda Seyfried       50
6732                                   Antonio Banderas       50
4016  Edward Sanders, Helena Bonham Carter and Johnn...       50
1920                                         Faith Hill       50
4394                  Hans Zimmer & James Newton Howard       50
2041                                          Nightmare       50
4673                                         Lusine ICL       50
6233                                      Bruno Nicolai       50
6194                                  Elliot Goldenthal       50
4015                               Jamie Campbell Bower       50
6528                      Wicked Original Broadway Cast       50
6181                                      Joseph LoDuca       50
4012              Edward Sanders & Helena Bonham Carter       50
6529                                        Miss Saigon       50
4008                 Helena Bonham Carter & Johnny Depp       50
4004                                       Jeremy Soule       50
7759                                   Charlie Feathers       50
6154                                             Matell       50
7760                                       The Blasters       50
4485                            Claude-Michel Schönberg       50
7481                                  Wilhelm Stegmeier       50
3982                           Buffy the Vampire Slayer       50
6139                                       Sonic Mayhem       50
3977                                        Chiquititas       50
3963                 Dakota Fanning and Kristen Stewart       50
7469                                        Eldad Lidor       50
6098                                    Christian Bruhn       50
6522            Spring Awakening Original Broadway Cast       50
7448                                        The Devlins       50
7488                                          DoubleUIM       50
2691                                      Larry Stewart       50
6232                                     Piero Piccioni       50
3891                                         Jerry Reed       50
3890                Joaquin Phoenix & Reese Witherspoon       50
3889                                  Reese Witherspoon       50
6746                                     Herbie Hancock       50
7520                                 Made Out of Babies       50
1921                                         Toby Keith       50
4134                                    Klaus Doldinger       50
6900                                                岩崎琢       50
3522                                       Jocelyn Pook       50
3502                                      Patrick Doyle       50
4941                                    T. Raumschmiere       50
5834                                       Elvin Bishop       50
6461                                         Rolfe Kent       50
9061                                             Goldie       50
2424                                               近藤浩治       50
1712                                           Kalafina       50
6460                                  Olivier Deriviere       50
4138                                       When in Rome       50
5817                                        Alan Menken       50
5816                                            Boomkat       50
8749                                        Haylie Duff       50
1674                                        Ana Gabriel       50
1670                                Andrew Lloyd Webber       50
6951                                       Aaron Zigman       50
5035                                 Terry Scott Taylor       50
8085                         Juno Reactor vs. Don Davis       50
3223                                               梶浦由記       50
5762                                    The Brady Bunch       50
9202                                    Stephen Warbeck       50
4244                                             Globus       50
7020                          Hedwig And The Angry Inch       50
2464                  My Life with the Thrill Kill Kult       50
4911                                       Ana Johnsson       50
3037                                Twilight Soundtrack       50
6523                           High School Musical Cast       50
4899                                       Judy Garland       50
2855                                        A.R. Rahman       50
6466                                      Richard Gibbs       50
6793                                             Disney       50
4335                                       Meryl Streep       50
4128                                       Daniel Licht       50
6820                              Ascaron Entertainment       50
3641                                      Desmond Child       50
2910                                      Leilah Moreno       50
4904                                        Hugh Laurie       50
2915                                         Undercover       50
7266                                        松枝賀子 & 江口貴勅       50
5914           ANNA TSUCHIYA inspi' NANA (BLACK STONES)       50
4325                                     Joel Goldsmith       50
3595                                             hitomi       50
4133                                     Frank Klepacki       50
4882                                          Hairspray       50
306                                           UVERworld       50
6316                                    Joaquin Phoenix       50
8948                                  Michelle Pfeiffer       50
4065                                           Sunshine       51
7531                               Trembling Blue Stars       51
8760                      Under the Influence of Giants       51
8428                                              Sakin       51
4213                                          The Veils       51
2476                                           The Fall       51
4209                                            Kettcar       51
4066                                          The Organ       51
362                                       Local Natives       51
7535                                  The Ordinary Boys       51
5319                                     Waking Ashland       51
4198                                      Ugly Casanova       51
9030                                             The 88       51
6490                                           Brighten       51
8425                                     Торба-на-Круче       51
2505                                         Cap'n Jazz       51
4072                                     Civil Twilight       51
8762                                       The Forecast       51
4200                                      The Beta Band       51
360                                            Art Brut       51
2723                                         Kumka Olik       51
6556                                           Sherwood       51
6808                                   As Tall as Lions       51
2979                                       The Warlocks       51
6843                               Dirty Little Rabbits       51
2990                                     Sun City Girls       51
7236                                   The Vera Violets       51
3544                                     One Night Only       51
7181                                          Hypernova       51
3093                                   Мои Ракеты Вверх       51
5493                                         Wilderness       51
7159            Empire! Empire! (I Was A Lonely Estate)       51
6797                                         I Am Kloot       51
7147                                      Howling Bells       51
7136                      You, Me, and Everyone We Know       51
3424                                          Ida Maria       51
6952                                   Bromheads Jacket       51
7110                         The Black Heart Procession       51
3398                                         Acceptance       51
6984                                   The Long Winters       51
8877                                           Lovedrug       51
3271                                The Handsome Family       51
3274                              Bonnie 'Prince' Billy       51
7033                                          BB Brunes       51
6931                                                Low       51
8769                                     The Management       51
6778                                         The Format       51
6776                                 The Early November       51
5378                                       mewithoutYou       51
7453                                           Castevet       51
3910                   Margot & the Nuclear So and So's       51
7444                                    Attack In Black       51
5384                                  American Football       51
6615                                        The Thrills       51
5392                                        Avi Buffalo       51
6639                                          IMA Robot       51
3847                                      Ambulance LTD       51
3843                                           Aqueduct       51
6777                           Pretty Girls Make Graves       51
8995                                       Hey Rosetta!       51
3811                                 The Joy Formidable       51
1235                                        The Virgins       51
2789                                      Julian Plenti       51
8969                                      PS I Love You       51
6717                                       Kevin Devine       51
6722                                       Matt Pond PA       51
6735                                    Vivendo do Ócio       51
6761                                       Rainer Maria       51
7307                                          The Ropes       51
7306                                      Vetusta Morla       51
8988                                   The Mary Onettes       51
4222                                 Jeremy Messersmith       51
8114                                        Mercury Rev       51
4230                                  Frightened Rabbit       51
5187                                   Screaming Lights       51
7946                                  The National Bank       51
4773                            Reverend and The Makers       51
4772                                The Morning Benders       51
1951                                      Half Japanese       51
7887                                    Holly Golightly       51
8592                                    Young The Giant       51
7872                                          The Clean       51
1351                                            Poléxia       51
8181                                               JJ72       51
1893                                          Elf Power       51
2005                               This Town Needs Guns       51
2025                                       Mystery Jets       51
8603                                     Fugitive Souls       51
2055                                           Calexico       51
6080                                   The Twilight Sad       51
1450                                        Океан Ельзи       51
8204                                The Republic Tigers       51
4626                                        Joan of Arc       51
7808                                     As Cities Burn       51
7794                                  Persephone's Bees       51
6121                                      A Silent Film       51
2007                                   Johnny Foreigner       51
4568                                             Clinic       51
1887                                          Destroyer       51
8162                                      Evelyn Evelyn       51
5132                                               Mint       51
5133                                               Logh       51
1618                                    The Von Bondies       51
5772                                           An Horse       51
5063                                          Sabonetes       51
9200                                      British India       51
8122                                       Surfer Blood       51
8041                                        Film School       51
5001                                             Whitey       51
4996                                         Tocotronic       51
5183                                        The Longcut       51
8128                                          Kubichek!       51
1795                              Kind of Like Spitting       51
1796                                     Maps & Atlases       51
1797                                   Dirty Projectors       51
1802                                     Pedro the Lion       51
4871                            Amusement Parks on Fire       51
4868                                              Slint       51
5898                                   Monsters of Folk       51
5684                                          Umbrellas       51
7950                                        Brazzaville       51
4840                           Get Cape. Wear Cape. Fly       51
1724                                            Milburn       51
2172                                             Sakura       51
7032                                              Tópaz       51
5586                                      Beach Fossils       51
5295                                     This Day & Age       51
5298                                              Lydia       51
4334                                         Cloud Cult       51
9072                         You Say Party! We Say Die!       51
6248                          A Place to Bury Strangers       51
7660                               The Reindeer Section       51
8449                                      The Demanders       51
2417                                        Oh No Oh My       51
8698                                       Delta Spirit       51
4445                                My Favorite Highway       51
5595                                 Red House Painters       51
7566                                           Maritime       51
4487                                     The Cloud Room       51
6351                                        Fang Island       51
9067                                        Wintersleep       51
4269                                            Pinback       51
6350                                           Menomena       51
5674                                     Fikret Kızılok       52
5895                                         John Prine       52
5671                                             Düşbaz       52
8446                                      Great Big Sea       52
5672                                      Cantodiscanto       52
8753                                       Houria Aïchi       52
5902                                             Mariza       52
8325                                          Son House       52
5679                                    Anita Livstrand       52
7533                                       Roger Miller       52
8738                                 Benjamin Wetherill       52
6815                                       Nanni Svampa       52
6812                                       Huun-Huur-Tu       52
5675                                           maliétès       52
7532                                      Darren Hanlon       52
5680                                       Vlada Tomova       52
8543                                       Les Discrets       52
7753                                     Horse Feathers       52
6890                           Iron & Wine and Calexico       52
5728                                          Folkearth       52
8433                                        Songs: Ohia       52
7050                                    Mike Stocksdale       52
8115                                          John Cale       52
7092                                     Nicu Alifantis       52
8083                                 Sainkho Namtchylak       52
9198                                            Alabina       52
6957                                       Vic Chesnutt       52
